date,code,side,price,shares,fee,reason,signal_date,stop,target
2026-02-11,000338,buy,25.65282,500,5.0,strategy_v5_alpha_ranked_entry,2026-02-10,24.793999999999997,29.70214285714286
2026-02-25,000021,buy,33.676829999999995,400,5.0,strategy_v5_alpha_ranked_entry,2026-02-24,31.654,39.53428571428572
2026-02-27,000021,add,34.016999999999996,100,5.0,pyramid_add,2026-02-26,32.046,40.33642857142857
2026-03-03,000338,sell,27.616185,500,11.90404625,three_bars_no_high,2026-03-02,27.488,29.70214285714286
2026-03-04,000021,sell,30.66466,500,12.666165,close_stop,2026-03-03,32.046,40.33642857142857
2026-03-04,000338,buy,26.193089999999998,500,5.0,strategy_v5_alpha_ranked_entry,2026-03-03,25.872,27.68
2026-03-06,000338,sell,27.436275000000002,500,11.85906875,target_close_confirmed,2026-03-05,27.807,27.68
