run,selection_policy,selected_candidate_set_hash,trade_candidate_set_hash,selected_count,trade_overlap,total_return,cagr,max_drawdown,sharpe,calmar,profit_factor,trade_count,cluster_expectancy_ci95_low,cluster_expectancy_ci95_high,engine_scope
0,RANDOM,570a4539a6e7df806352197f066c425e8c8d78eb4b437056e73c82620627c037,570a4539a6e7df806352197f066c425e8c8d78eb4b437056e73c82620627c037,30,,0.737480,0.737480,-0.080014,2.652068,9.216901,4.233977,30,,,stateful_replay_over_full_engine_hard_pass
1,RANDOM,c99e19c6b397a434480de715b39858f1d188e899dc17bfff5ce31f3d60ed58ad,c99e19c6b397a434480de715b39858f1d188e899dc17bfff5ce31f3d60ed58ad,30,,0.249800,0.249800,-0.105456,1.416947,2.368769,1.767628,30,,,stateful_replay_over_full_engine_hard_pass
2,RANDOM,f2efba35812759aa007003b5b02e2b10a4d04ae0e68a8c8695b1589846539c21,f2efba35812759aa007003b5b02e2b10a4d04ae0e68a8c8695b1589846539c21,30,,0.327966,0.327966,-0.094161,2.020317,3.483020,2.037126,30,,,stateful_replay_over_full_engine_hard_pass
3,RANDOM,05ecf12fdf367f7f71fcec789f8a6b26e15c9587ab6ebe742007b192ef6926ce,05ecf12fdf367f7f71fcec789f8a6b26e15c9587ab6ebe742007b192ef6926ce,30,,-0.008733,-0.008733,-0.206319,-0.824074,-0.042326,0.977801,30,,,stateful_replay_over_full_engine_hard_pass
4,RANDOM,d2dc25275d06011cdcc2fa89066aac297c13204cf7b553906531848f15a72d5a,d2dc25275d06011cdcc2fa89066aac297c13204cf7b553906531848f15a72d5a,30,,0.588870,0.588870,-0.035359,3.283366,16.653869,4.119064,30,,,stateful_replay_over_full_engine_hard_pass
5,RANDOM,507d3299f6aee7cc22151767f01532de34424e91a7c47d8535e14acad6b783b6,507d3299f6aee7cc22151767f01532de34424e91a7c47d8535e14acad6b783b6,30,,0.745100,0.745100,-0.059649,3.023355,12.491308,3.905633,30,,,stateful_replay_over_full_engine_hard_pass
6,RANDOM,1241cc47ccebd64244961d672614c78f080073c81abf31f7d7a8fb3932120991,1241cc47ccebd64244961d672614c78f080073c81abf31f7d7a8fb3932120991,30,,0.477044,0.477044,-0.061649,2.666098,7.738068,2.675001,30,,,stateful_replay_over_full_engine_hard_pass
7,RANDOM,8fb85716416559b12a273e8a70169558c664f36a8ce1863d069fcaa33952ce62,8fb85716416559b12a273e8a70169558c664f36a8ce1863d069fcaa33952ce62,30,,0.158240,0.158240,-0.122930,1.196188,1.287235,1.458273,30,,,stateful_replay_over_full_engine_hard_pass
8,RANDOM,8897fca5667e052d1a6b6a5ca581f18dbcb74d643ff29e8fc2ec9d43e1ce2ad4,8897fca5667e052d1a6b6a5ca581f18dbcb74d643ff29e8fc2ec9d43e1ce2ad4,30,,0.720747,0.720747,-0.036456,3.389887,19.770564,3.670098,30,,,stateful_replay_over_full_engine_hard_pass
9,RANDOM,37a427fd143b8739054bdbd09560bdb5f23b741cfa63d54f60abd09302763490,37a427fd143b8739054bdbd09560bdb5f23b741cfa63d54f60abd09302763490,30,,0.339286,0.339286,-0.180830,1.261160,1.876264,1.695987,30,,,stateful_replay_over_full_engine_hard_pass
10,RANDOM,e8dd7124c5e181bd470ebb133ebbb6f0e7b2590e688dfd76b1ab6ffcc3fdf286,e8dd7124c5e181bd470ebb133ebbb6f0e7b2590e688dfd76b1ab6ffcc3fdf286,30,,0.483658,0.483658,-0.089942,2.819655,5.377424,3.266585,30,,,stateful_replay_over_full_engine_hard_pass
11,RANDOM,f01075ef3e54138f9ec2671f814c0afbfe18f7d6007d22344cae7426042b5a7b,f01075ef3e54138f9ec2671f814c0afbfe18f7d6007d22344cae7426042b5a7b,30,,0.219658,0.219658,-0.138225,1.196486,1.589132,1.662987,30,,,stateful_replay_over_full_engine_hard_pass
12,RANDOM,1dcff4b756dff9c4de3bb011b5ffec818de42ae250a8944045376ab5b4a50f87,1dcff4b756dff9c4de3bb011b5ffec818de42ae250a8944045376ab5b4a50f87,30,,0.386858,0.386858,-0.152294,1.509877,2.540197,2.346893,30,,,stateful_replay_over_full_engine_hard_pass
13,RANDOM,fb501fe27918826fdc476bb8d56b7866f5c6d136553526f5ed56814a5f5c79f9,fb501fe27918826fdc476bb8d56b7866f5c6d136553526f5ed56814a5f5c79f9,30,,0.384364,0.384364,-0.100182,2.149216,3.836654,2.680064,30,,,stateful_replay_over_full_engine_hard_pass
14,RANDOM,3b0a73bddd4042c351417b083b43e49bbe459e5aeda18ff0159f8a80690fb801,3b0a73bddd4042c351417b083b43e49bbe459e5aeda18ff0159f8a80690fb801,30,,0.423962,0.423962,-0.062774,2.522003,6.753765,2.387110,30,,,stateful_replay_over_full_engine_hard_pass
15,RANDOM,1ecd494b8ca4ab972094f86c8f82ccec1e40539233bc4c7e2bb1a931edfbc7b5,1ecd494b8ca4ab972094f86c8f82ccec1e40539233bc4c7e2bb1a931edfbc7b5,30,,0.569910,0.569910,-0.049036,2.842382,11.622343,3.494146,30,,,stateful_replay_over_full_engine_hard_pass
16,RANDOM,bd4bf51f681218b3f2318dc1ebbec6b3bd05917fd6f502abf6a6951e9acb8929,bd4bf51f681218b3f2318dc1ebbec6b3bd05917fd6f502abf6a6951e9acb8929,30,,0.486485,0.486485,-0.103665,2.337029,4.692844,2.740566,30,,,stateful_replay_over_full_engine_hard_pass
17,RANDOM,2d5c44961f5b15e5a6114957bfc49acb1368c9ac160f703b610ec9eb91edcaa4,2d5c44961f5b15e5a6114957bfc49acb1368c9ac160f703b610ec9eb91edcaa4,30,,0.640636,0.640636,-0.093540,2.843739,6.848805,3.829845,30,,,stateful_replay_over_full_engine_hard_pass
18,RANDOM,06a9f47feaae367da898399c151538b52050951b3ceef1dd15593fa01cb0fe51,06a9f47feaae367da898399c151538b52050951b3ceef1dd15593fa01cb0fe51,30,,0.845185,0.845185,-0.081844,2.654965,10.326803,3.572533,30,,,stateful_replay_over_full_engine_hard_pass
19,RANDOM,f1dc4ef9c5deb37bf83293e4b9d75d2ab484b7d64513ffe6bbceaee57956a6db,f1dc4ef9c5deb37bf83293e4b9d75d2ab484b7d64513ffe6bbceaee57956a6db,30,,0.363210,0.363210,-0.081710,1.989671,4.445140,2.115707,30,,,stateful_replay_over_full_engine_hard_pass
20,RANDOM,d2a2277157160208d518828c8cc0853f38289486771431f1c0c461513b2037fc,d2a2277157160208d518828c8cc0853f38289486771431f1c0c461513b2037fc,30,,0.371375,0.371375,-0.108865,2.490858,3.411349,2.379209,30,,,stateful_replay_over_full_engine_hard_pass
21,RANDOM,d76d2ca88c0d5cdefab47a1e0a857e6c440867a698e3338aa69d7014fc0cba3a,d76d2ca88c0d5cdefab47a1e0a857e6c440867a698e3338aa69d7014fc0cba3a,30,,0.212849,0.212849,-0.169104,1.157937,1.258683,1.475827,30,,,stateful_replay_over_full_engine_hard_pass
22,RANDOM,cd3bff3cfe79a5c325266896c0519fdfea138b6a17e4dfca1bff93a5fd2a6b46,cd3bff3cfe79a5c325266896c0519fdfea138b6a17e4dfca1bff93a5fd2a6b46,30,,0.233216,0.233216,-0.090466,1.447687,2.577947,1.766237,30,,,stateful_replay_over_full_engine_hard_pass
23,RANDOM,0611cda04e9f26123d6685db9d929aa331f01193b44a66ce1afb116e8c630da2,0611cda04e9f26123d6685db9d929aa331f01193b44a66ce1afb116e8c630da2,30,,0.490621,0.490621,-0.082156,2.356620,5.971844,2.796445,30,,,stateful_replay_over_full_engine_hard_pass
24,RANDOM,c2fa645914b2ffbb0fcde08d53cf0d71e68b490d29d18ed3bf161201348ffb59,c2fa645914b2ffbb0fcde08d53cf0d71e68b490d29d18ed3bf161201348ffb59,30,,0.285572,0.285572,-0.078830,1.655510,3.622638,1.955329,30,,,stateful_replay_over_full_engine_hard_pass
25,RANDOM,c723ea5cff27c2f7068a3934d42174648e490720312ea37ec199659ac7c10ac5,c723ea5cff27c2f7068a3934d42174648e490720312ea37ec199659ac7c10ac5,30,,0.526336,0.526336,-0.036025,3.854639,14.610324,5.060425,30,,,stateful_replay_over_full_engine_hard_pass
26,RANDOM,153e52f369c39bdb00f26c7fcd3abd4e1e35b4271688e380828a321a4a346cdc,153e52f369c39bdb00f26c7fcd3abd4e1e35b4271688e380828a321a4a346cdc,30,,0.373951,0.373951,-0.074416,2.157756,5.025174,2.189499,30,,,stateful_replay_over_full_engine_hard_pass
27,RANDOM,8bff9498e5135d02c1b09b932b563a7782050722aa7758dac7698cf96742dcab,8bff9498e5135d02c1b09b932b563a7782050722aa7758dac7698cf96742dcab,30,,0.169140,0.169140,-0.157338,1.075607,1.075009,1.422376,30,,,stateful_replay_over_full_engine_hard_pass
28,RANDOM,24823aa4f91994ec8507624ad73f96224e3cdc30a4de12b9afc7bf1fd94fe05a,24823aa4f91994ec8507624ad73f96224e3cdc30a4de12b9afc7bf1fd94fe05a,30,,0.630711,0.630711,-0.103708,2.179068,6.081590,3.113593,30,,,stateful_replay_over_full_engine_hard_pass
29,RANDOM,cd5c4f8989e31cd28aa8a5e005f47bff80b07921ee137a4bd08992e814bd1439,cd5c4f8989e31cd28aa8a5e005f47bff80b07921ee137a4bd08992e814bd1439,30,,0.032386,0.032386,-0.169827,0.200456,0.190699,1.078191,30,,,stateful_replay_over_full_engine_hard_pass
30,RANDOM,c9a30e000c01499983137235d79ee396361095eb3d938c42f078b3fe946f27e1,c9a30e000c01499983137235d79ee396361095eb3d938c42f078b3fe946f27e1,30,,0.477066,0.477066,-0.099149,2.366628,4.811621,2.577427,30,,,stateful_replay_over_full_engine_hard_pass
31,RANDOM,10d1b036c4e61c1db18d792c7786671e0e3596ac554477dc0b3f2e18857b60c4,10d1b036c4e61c1db18d792c7786671e0e3596ac554477dc0b3f2e18857b60c4,30,,0.000858,0.000858,-0.145447,-0.178325,0.005901,1.002660,30,,,stateful_replay_over_full_engine_hard_pass
32,RANDOM,91f9b6c590ed1197b2cd5846a1a556ea63807d91642ac8e1bfd08a91558425bc,91f9b6c590ed1197b2cd5846a1a556ea63807d91642ac8e1bfd08a91558425bc,30,,0.563638,0.563638,-0.102584,1.773855,5.494396,2.654073,30,,,stateful_replay_over_full_engine_hard_pass
33,RANDOM,c047ceb1518611e4a017f1c92b81ff9b4df18b3325e8dac40e3036e10273133b,c047ceb1518611e4a017f1c92b81ff9b4df18b3325e8dac40e3036e10273133b,30,,0.183903,0.183903,-0.157299,0.162811,1.169129,1.508706,30,,,stateful_replay_over_full_engine_hard_pass
34,RANDOM,208b98a872a11a802bd2f2abbed6d900ee2d1f1f5b9266fdc5d36bf72e11054f,208b98a872a11a802bd2f2abbed6d900ee2d1f1f5b9266fdc5d36bf72e11054f,30,,0.235485,0.235485,-0.111252,1.511844,2.116686,1.661042,30,,,stateful_replay_over_full_engine_hard_pass
35,RANDOM,9ebf66e898b645836da7f1e9cc011c5951aa5fe350f345cbcad143d58ab1ecfb,9ebf66e898b645836da7f1e9cc011c5951aa5fe350f345cbcad143d58ab1ecfb,30,,0.312029,0.312029,-0.102921,1.890935,3.031738,2.032476,30,,,stateful_replay_over_full_engine_hard_pass
36,RANDOM,a139588989967bf17bcab6814fcfcb37247c20e71c1a2700eb947539ecfb4b8f,a139588989967bf17bcab6814fcfcb37247c20e71c1a2700eb947539ecfb4b8f,30,,0.610536,0.610536,-0.036328,3.358369,16.806373,3.931840,30,,,stateful_replay_over_full_engine_hard_pass
37,RANDOM,25d74386fce6c78547f55dc70f2da93ed19589e57a5fa842776dbbf97ac2911e,25d74386fce6c78547f55dc70f2da93ed19589e57a5fa842776dbbf97ac2911e,30,,0.472938,0.472938,-0.101796,2.028036,4.645953,2.535696,30,,,stateful_replay_over_full_engine_hard_pass
38,RANDOM,58a17c7cde3c3bf091cec8b84031e2ae92c0fa485be839cf8b86ecd56a7d3614,58a17c7cde3c3bf091cec8b84031e2ae92c0fa485be839cf8b86ecd56a7d3614,30,,0.279084,0.279084,-0.123264,1.677478,2.264117,1.900234,30,,,stateful_replay_over_full_engine_hard_pass
39,RANDOM,71307f0c19208dce522ff0564231056910d02acc59d4dc080fa6b5f29fc6e642,71307f0c19208dce522ff0564231056910d02acc59d4dc080fa6b5f29fc6e642,30,,0.276030,0.276030,-0.044094,2.162194,6.260026,1.928730,30,,,stateful_replay_over_full_engine_hard_pass
40,RANDOM,abdac5c40cccee60a0750ffa29ff8940c0941b1a30781c94a502639a6c15fe62,abdac5c40cccee60a0750ffa29ff8940c0941b1a30781c94a502639a6c15fe62,30,,0.187092,0.187092,-0.084527,1.705982,2.213394,1.713568,30,,,stateful_replay_over_full_engine_hard_pass
41,RANDOM,25c847276fa2b98573271c58e8cf9462630b13505e3ff5a55b74bc37524a0df5,25c847276fa2b98573271c58e8cf9462630b13505e3ff5a55b74bc37524a0df5,30,,0.163302,0.163302,-0.121436,1.147514,1.344761,1.446184,30,,,stateful_replay_over_full_engine_hard_pass
42,RANDOM,67e3d24f259b04c4e832ecda1805a3ca9746d19dde5199570ccb4ff8d754ef66,67e3d24f259b04c4e832ecda1805a3ca9746d19dde5199570ccb4ff8d754ef66,30,,0.434596,0.434596,-0.112705,2.392331,3.856035,2.443448,30,,,stateful_replay_over_full_engine_hard_pass
43,RANDOM,4bc158d07195f9dfbe2eb02c86cbad958e8e15102c9f5af32716c3b67846799a,4bc158d07195f9dfbe2eb02c86cbad958e8e15102c9f5af32716c3b67846799a,30,,0.411592,0.411592,-0.094060,1.852160,4.375871,2.402034,30,,,stateful_replay_over_full_engine_hard_pass
44,RANDOM,6f8fc805df1fbeea566574a89dfbe863aef9bbc66923c3f80557b305d41d211f,6f8fc805df1fbeea566574a89dfbe863aef9bbc66923c3f80557b305d41d211f,30,,0.284091,0.284091,-0.126095,1.290727,2.252997,1.762097,30,,,stateful_replay_over_full_engine_hard_pass
45,RANDOM,d905dbd5c0d576e7bff289c7d7c4bdc99623befe0ba67c1a0673ebfbe34726da,d905dbd5c0d576e7bff289c7d7c4bdc99623befe0ba67c1a0673ebfbe34726da,30,,0.700073,0.700073,-0.036801,2.985188,19.023098,5.500558,30,,,stateful_replay_over_full_engine_hard_pass
46,RANDOM,09a3e6d68edb88d7056ecab7fa20d3d7c16ddf1fb9866bf48f6dacd306c98b95,09a3e6d68edb88d7056ecab7fa20d3d7c16ddf1fb9866bf48f6dacd306c98b95,30,,0.466860,0.466860,-0.047642,3.261238,9.799296,2.853437,30,,,stateful_replay_over_full_engine_hard_pass
47,RANDOM,f72e4e04c3e7e1f9251f109dce5b7f153321834b33171fe01ab5f196d0694883,f72e4e04c3e7e1f9251f109dce5b7f153321834b33171fe01ab5f196d0694883,30,,0.897139,0.897139,-0.027327,3.173091,32.829672,6.779056,30,,,stateful_replay_over_full_engine_hard_pass
48,RANDOM,ae1d6a142de27f0a72098657bbe6ef144d4dd644fd535906ace6892d3ae7346c,ae1d6a142de27f0a72098657bbe6ef144d4dd644fd535906ace6892d3ae7346c,30,,0.211855,0.211855,-0.115451,1.479881,1.835017,1.600359,30,,,stateful_replay_over_full_engine_hard_pass
49,RANDOM,e494d0475ab00ebd979f02b25b423e4582a8edc16204251255f692840e9e394d,e494d0475ab00ebd979f02b25b423e4582a8edc16204251255f692840e9e394d,30,,0.665854,0.665854,-0.064506,2.720029,10.322361,3.797569,30,,,stateful_replay_over_full_engine_hard_pass
50,RANDOM,790c19032db17ef6d45a5e7ccce5abd5a50223e7ee2d0cbb5dfb1b136ef77be8,790c19032db17ef6d45a5e7ccce5abd5a50223e7ee2d0cbb5dfb1b136ef77be8,30,,0.407017,0.407017,-0.087865,2.152280,4.632289,2.442375,30,,,stateful_replay_over_full_engine_hard_pass
51,RANDOM,3c1e5a0045ecaf268cf4a04aec24f507a92a3ec9152c7144765ac2b3e69c72f1,3c1e5a0045ecaf268cf4a04aec24f507a92a3ec9152c7144765ac2b3e69c72f1,30,,0.832146,0.832146,-0.123129,2.411875,6.758315,3.952990,30,,,stateful_replay_over_full_engine_hard_pass
52,RANDOM,50dcc5450b9383ae2486d6247adeedd7776649b48cbfd5cf0d30327c081b4c13,50dcc5450b9383ae2486d6247adeedd7776649b48cbfd5cf0d30327c081b4c13,30,,0.600608,0.600608,-0.068613,2.206466,8.753554,3.764923,30,,,stateful_replay_over_full_engine_hard_pass
53,RANDOM,0b956c7bdb5284094a6de5393786262eecddcf1ef82d54b79acf091299516344,0b956c7bdb5284094a6de5393786262eecddcf1ef82d54b79acf091299516344,30,,0.214893,0.214893,-0.140193,1.296954,1.532837,1.652577,30,,,stateful_replay_over_full_engine_hard_pass
54,RANDOM,732d8d3b57c3fd87d77ea8d4412eeb4eadb3a127c7db6979efcf07d2ccd4ec6e,732d8d3b57c3fd87d77ea8d4412eeb4eadb3a127c7db6979efcf07d2ccd4ec6e,30,,0.301306,0.301306,-0.031348,2.568173,9.611674,2.523753,30,,,stateful_replay_over_full_engine_hard_pass
55,RANDOM,ba1ca630396d34cb8ce236ffc091a9d10f84928455d7297298c79f30ec9f4605,ba1ca630396d34cb8ce236ffc091a9d10f84928455d7297298c79f30ec9f4605,30,,0.484141,0.484141,-0.092255,2.625139,5.247839,2.508589,30,,,stateful_replay_over_full_engine_hard_pass
56,RANDOM,541c7108e1ba8db3f5ecdc9b47d919102e638cb9a6e2e2ddbeb2b938cd19d159,541c7108e1ba8db3f5ecdc9b47d919102e638cb9a6e2e2ddbeb2b938cd19d159,30,,0.446747,0.446747,-0.062900,2.601913,7.102530,2.554178,30,,,stateful_replay_over_full_engine_hard_pass
57,RANDOM,003b9122d252622e9b8a95950b0f22fd49420a338940a4c32be6fcb6b4328664,003b9122d252622e9b8a95950b0f22fd49420a338940a4c32be6fcb6b4328664,30,,0.892262,0.892262,-0.085454,2.738583,10.441415,5.332539,30,,,stateful_replay_over_full_engine_hard_pass
58,RANDOM,9799e41a647a6c05db5cda45e7308261ad992dea595544c7e3e60793a6780ab6,9799e41a647a6c05db5cda45e7308261ad992dea595544c7e3e60793a6780ab6,30,,0.290470,0.290470,-0.078060,2.125358,3.721108,2.279532,30,,,stateful_replay_over_full_engine_hard_pass
59,RANDOM,2a3fd38715707d4fc0120ea2b05a957b34c63baf30d6dd79b6390317139bc951,2a3fd38715707d4fc0120ea2b05a957b34c63baf30d6dd79b6390317139bc951,30,,0.476555,0.476555,-0.061831,2.840806,7.707320,2.661021,30,,,stateful_replay_over_full_engine_hard_pass
60,RANDOM,2306eb464c728ead7bc23f4aec3fac5529fde084af8b237a03665cf8c8bbfb6a,2306eb464c728ead7bc23f4aec3fac5529fde084af8b237a03665cf8c8bbfb6a,30,,0.525170,0.525170,-0.079164,2.337480,6.633911,3.299458,30,,,stateful_replay_over_full_engine_hard_pass
61,RANDOM,bc4ec318554a870d573b862c8262f631bcfab3220f43eec6824808d9332076ab,bc4ec318554a870d573b862c8262f631bcfab3220f43eec6824808d9332076ab,30,,0.628307,0.628307,-0.083131,2.652511,7.558000,3.580072,30,,,stateful_replay_over_full_engine_hard_pass
62,RANDOM,d28f9bc8b688d38197f6fddd963409550d8431c174acc1a87e24f0b8e7887057,d28f9bc8b688d38197f6fddd963409550d8431c174acc1a87e24f0b8e7887057,30,,0.486033,0.486033,-0.034632,2.934682,14.034078,3.029056,30,,,stateful_replay_over_full_engine_hard_pass
63,RANDOM,2361cff2a71cbab1ec143d5ef94355dd200beabc3ae5996fbb63f52b5285836f,2361cff2a71cbab1ec143d5ef94355dd200beabc3ae5996fbb63f52b5285836f,30,,0.360150,0.360150,-0.103939,2.189258,3.465006,2.121440,30,,,stateful_replay_over_full_engine_hard_pass
64,RANDOM,629f777fd97a445eb74c97cbc44a400c77bf74c894268e5e088f9eabff886121,629f777fd97a445eb74c97cbc44a400c77bf74c894268e5e088f9eabff886121,30,,0.303773,0.303773,-0.094661,1.670666,3.209077,1.853744,30,,,stateful_replay_over_full_engine_hard_pass
65,RANDOM,adef59ef20512ad4bc00204d26aeb1a5f6e22bcfbaf7ae9dc65c04b7e2cc2f24,adef59ef20512ad4bc00204d26aeb1a5f6e22bcfbaf7ae9dc65c04b7e2cc2f24,30,,0.393840,0.393840,-0.097623,1.851632,4.034311,2.343320,30,,,stateful_replay_over_full_engine_hard_pass
66,RANDOM,df3d4cae8abd4df9bd9aea1f176425ef3a08cae2522c8a68cd5233130463e6ea,df3d4cae8abd4df9bd9aea1f176425ef3a08cae2522c8a68cd5233130463e6ea,30,,0.275285,0.275285,-0.089984,1.745357,3.059271,1.932707,30,,,stateful_replay_over_full_engine_hard_pass
67,RANDOM,fd62256444b738f1c2205db46cd097d36ef560792dc463fd67041f26aa9de4c5,fd62256444b738f1c2205db46cd097d36ef560792dc463fd67041f26aa9de4c5,30,,0.522587,0.522587,-0.037066,3.471248,14.098732,4.321034,30,,,stateful_replay_over_full_engine_hard_pass
68,RANDOM,0b41d4ad1201776e05c7adfbfd439a003958db94b6753755f77b764a20b7f9bf,0b41d4ad1201776e05c7adfbfd439a003958db94b6753755f77b764a20b7f9bf,30,,0.339640,0.339640,-0.101474,2.026235,3.347074,2.133543,30,,,stateful_replay_over_full_engine_hard_pass
69,RANDOM,fe57fb0ae6c85ce8fce2a834d0c9202119511a4de8921d19ca8267cbbb61d8a4,fe57fb0ae6c85ce8fce2a834d0c9202119511a4de8921d19ca8267cbbb61d8a4,30,,0.290260,0.290260,-0.106009,1.614986,2.738072,1.828798,30,,,stateful_replay_over_full_engine_hard_pass
70,RANDOM,cf487e42d0a2ba8f5cf969f2eb42d3a5864e0a85e017986e37084b90cef22efa,cf487e42d0a2ba8f5cf969f2eb42d3a5864e0a85e017986e37084b90cef22efa,30,,0.623416,0.623416,-0.056749,2.756229,10.985542,3.174879,30,,,stateful_replay_over_full_engine_hard_pass
71,RANDOM,eb18d2bc7593ed43fd440257b36d10f4389c8d29d8c76e64bc51ea606d77974f,eb18d2bc7593ed43fd440257b36d10f4389c8d29d8c76e64bc51ea606d77974f,30,,0.459317,0.459317,-0.074840,2.299662,6.137282,2.509976,30,,,stateful_replay_over_full_engine_hard_pass
72,RANDOM,b0238965c60cdd5862635bf7bf5e9343e7c26bb4854a2b30e1bd9165ca14c6a2,b0238965c60cdd5862635bf7bf5e9343e7c26bb4854a2b30e1bd9165ca14c6a2,30,,0.493556,0.493556,-0.096356,2.833994,5.122240,2.731883,30,,,stateful_replay_over_full_engine_hard_pass
73,RANDOM,bb17cbc6dd94fe5cf8f975503b1308e118b50d23d3d22354ebc4ba4c93e40736,bb17cbc6dd94fe5cf8f975503b1308e118b50d23d3d22354ebc4ba4c93e40736,30,,0.088163,0.088163,-0.161421,0.592480,0.546165,1.214423,30,,,stateful_replay_over_full_engine_hard_pass
74,RANDOM,9cb4bd358b57164be6cfba263544597068fc9a7becbb05df5055665c0e413408,9cb4bd358b57164be6cfba263544597068fc9a7becbb05df5055665c0e413408,30,,0.419141,0.419141,-0.076870,2.460166,5.452602,2.951178,30,,,stateful_replay_over_full_engine_hard_pass
75,RANDOM,6ad6cb3c023602ca117ef5381ae019ecb305a06f0d3324d0af6600a576ac6079,6ad6cb3c023602ca117ef5381ae019ecb305a06f0d3324d0af6600a576ac6079,30,,0.409908,0.409908,-0.088702,1.858275,4.621169,2.444238,30,,,stateful_replay_over_full_engine_hard_pass
76,RANDOM,793f79a87eae0d624b7576017943c32a5e3371544f593b7af98c7e43671b3347,793f79a87eae0d624b7576017943c32a5e3371544f593b7af98c7e43671b3347,30,,0.733811,0.733811,-0.076283,2.213900,9.619621,3.837158,30,,,stateful_replay_over_full_engine_hard_pass
77,RANDOM,80203f83af44d7fff0fd796781fd3c4c253a49a63ea3a26b0efd04e6fabeb655,80203f83af44d7fff0fd796781fd3c4c253a49a63ea3a26b0efd04e6fabeb655,30,,0.353573,0.353573,-0.068563,2.289040,5.156913,2.684256,30,,,stateful_replay_over_full_engine_hard_pass
78,RANDOM,51ccd52ba0a94a8288833b392c5a4de692d6aa20a85c74676da833af40b353be,51ccd52ba0a94a8288833b392c5a4de692d6aa20a85c74676da833af40b353be,30,,0.568762,0.568762,-0.027560,3.426082,20.637167,3.791396,30,,,stateful_replay_over_full_engine_hard_pass
79,RANDOM,e0d7e1c98845725ef982a738b85fa7aeec9929133d4e10a8aa2f933b2a4d97ff,e0d7e1c98845725ef982a738b85fa7aeec9929133d4e10a8aa2f933b2a4d97ff,30,,0.530252,0.530252,-0.090872,2.702566,5.835150,3.399016,30,,,stateful_replay_over_full_engine_hard_pass
80,RANDOM,97a982b13960727135468abba15a13759e5d845dd73bc49170289da862ec3bd0,97a982b13960727135468abba15a13759e5d845dd73bc49170289da862ec3bd0,30,,0.643964,0.643964,-0.031937,3.408908,20.163557,4.014454,30,,,stateful_replay_over_full_engine_hard_pass
81,RANDOM,dc8cdf1577abbb005f468ce4c8e076ff416ceef594a291538368aad22d7464f8,dc8cdf1577abbb005f468ce4c8e076ff416ceef594a291538368aad22d7464f8,30,,0.545143,0.545143,-0.058518,3.399491,9.315775,3.533449,30,,,stateful_replay_over_full_engine_hard_pass
82,RANDOM,7436f6f6b3bc8afe12534a013e080f20cb16488c8d1deb685988ac90a5204ca4,7436f6f6b3bc8afe12534a013e080f20cb16488c8d1deb685988ac90a5204ca4,30,,0.511541,0.511541,-0.037415,3.048595,13.672239,2.640001,30,,,stateful_replay_over_full_engine_hard_pass
83,RANDOM,310be1655979842bccb40c2daf577e51493db244404ab551006d63af7e205a48,310be1655979842bccb40c2daf577e51493db244404ab551006d63af7e205a48,30,,0.592094,0.592094,-0.098306,1.786688,6.022998,2.883852,30,,,stateful_replay_over_full_engine_hard_pass
84,RANDOM,3660c8960a1b94fb340a737690a834467381bfbd4ba600dfaf58a46b9711a669,3660c8960a1b94fb340a737690a834467381bfbd4ba600dfaf58a46b9711a669,30,,0.516323,0.516323,-0.120905,1.911900,4.270480,2.476980,30,,,stateful_replay_over_full_engine_hard_pass
85,RANDOM,f4c73219e6fbe52f28c000144ad14775ae4f888de06e20349d7ade1b6fa059f0,f4c73219e6fbe52f28c000144ad14775ae4f888de06e20349d7ade1b6fa059f0,30,,0.323580,0.323580,-0.098172,1.927966,3.296044,1.927255,30,,,stateful_replay_over_full_engine_hard_pass
86,RANDOM,c6b8e0a7d29bbb270fd5ef70ccb6dbed45ca86ee06127a79a235cf2a1244c954,c6b8e0a7d29bbb270fd5ef70ccb6dbed45ca86ee06127a79a235cf2a1244c954,30,,0.415278,0.415278,-0.031456,3.478115,13.201759,2.667876,30,,,stateful_replay_over_full_engine_hard_pass
87,RANDOM,f18ae0b1a2b46e06af5824d6620138b35ebc983d0d395e9c3368e5e368530d6d,f18ae0b1a2b46e06af5824d6620138b35ebc983d0d395e9c3368e5e368530d6d,30,,0.572399,0.572399,-0.047858,2.796143,11.960410,3.340340,30,,,stateful_replay_over_full_engine_hard_pass
88,RANDOM,eb6721e166a015eec96d472d8f7e7fe0218213e17dd1b94ec43118ebc364d9f7,eb6721e166a015eec96d472d8f7e7fe0218213e17dd1b94ec43118ebc364d9f7,30,,0.315508,0.315508,-0.142262,1.033299,2.217797,1.823840,30,,,stateful_replay_over_full_engine_hard_pass
89,RANDOM,f5840e84516cc61137973f0e71e406efaea5db3974de7ad95d158e8f43eb22b0,f5840e84516cc61137973f0e71e406efaea5db3974de7ad95d158e8f43eb22b0,30,,0.692425,0.692425,-0.048946,3.419338,14.146626,3.954493,30,,,stateful_replay_over_full_engine_hard_pass
90,RANDOM,f992c511510d17558b1061bb2b0a53c50942b2534171479916629f3ccb409c64,f992c511510d17558b1061bb2b0a53c50942b2534171479916629f3ccb409c64,30,,0.299077,0.299077,-0.083228,2.280546,3.593470,2.227738,30,,,stateful_replay_over_full_engine_hard_pass
