date,code,side,price,shares,fee,reason,signal_date,stop,target
2025-07-07,601166,buy,24.842414999999995,600,5.14905449,standard_520_discipline,2025-07-04,23.724285714285717,26.488571428571426
2025-07-16,601166,sell,24.427780000000002,600,12.474900680000001,time_stop,2025-07-15,23.724285714285717,26.488571428571426
2025-09-25,688106,buy,19.589789999999997,700,5.13712853,standard_520_discipline,2025-09-24,18.552857142857142,21.44571428571429
2025-09-30,688106,sell,19.67016,700,12.02224712,three_bars_no_high,2025-09-29,18.552857142857142,21.44571428571429
2025-10-10,601012,buy,18.979484999999997,700,5.132856395,standard_520_discipline,2025-10-09,17.621428571428574,20.76785714285714
2025-10-15,601012,add,19.279635,200,5.03855927,pyramid_add,2025-10-14,18.032,21.619999999999997
2025-10-21,601012,sell,19.07046,900,13.75334114,time_stop,2025-10-20,18.571428571428573,21.619999999999997
2026-01-08,000725,buy,4.352174999999999,3400,5.0,standard_520_discipline,2026-01-07,4.2434,4.54
2026-01-15,000725,sell,4.537730000000001,3400,12.714141000000001,target_close_confirmed,2026-01-14,4.375,4.54
