code,name,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,holding_days,entry_reason,exit_reason,entry_costs,exit_costs,entry_count
300279,和晶科技,2026-03-17,2026-03-24,11.30565,9.685155,1100,-1782.5445,15.32683525,-1797.87133525,7,strategy_v5_alpha_entry,close_stop,5.0,10.32683525,1
300486,东杰智能,2026-03-20,2026-03-24,26.543264999999998,22.988500000000002,600,-2132.8589999999976,16.89655,-2149.7555499999976,4,strategy_v5_alpha_entry,close_stop,5.0,11.896550000000001,1
601991,大唐发电,2026-03-20,2026-03-24,4.152075,4.09795,3100,-167.78749999999994,16.607573275,-184.39507327499993,4,strategy_v5_alpha_entry,close_stop,5.128714325,11.478858950000001,1
000509,华塑控股,2026-03-26,2026-03-30,4.5822899999999995,4.11794,1700,-789.3949999999993,13.500249,-802.8952489999994,4,strategy_v5_alpha_entry,close_stop,5.0,8.500249,1
300231,银信科技,2026-03-26,2026-03-30,12.50625,11.764115,600,-445.2809999999996,13.529234500000001,-458.81023449999964,4,strategy_v5_alpha_entry,close_stop,5.0,8.529234500000001,1
000993,闽东电力,2026-03-27,2026-03-31,16.108050000000002,14.83258,400,-510.18800000000084,12.966516,-523.1545160000009,4,strategy_v5_alpha_entry,close_stop,5.0,7.966516,1
002428,云南锗业,2026-03-31,2026-04-01,52.025999999999996,51.184395,300,-252.48149999999825,17.67765925,-270.15915924999825,1,strategy_v5_alpha_entry,close_stop,5.0,12.677659250000001,1
000688,国城矿业,2026-03-27,2026-04-02,39.39969,39.220380000000006,100,-17.930999999999386,11.961019,-29.892018999999387,6,strategy_v5_alpha_entry,three_bars_no_high,5.0,6.961019,1
002263,大东南,2026-03-31,2026-04-03,4.0520249999999995,4.577710000000001,3900,2050.171500000004,18.926534500000002,2031.2449655000041,3,strategy_v5_alpha_entry,target_close_confirmed,5.0,13.926534500000002,1
002980,华盛昌,2026-03-26,2026-04-08,40.250114999999994,54.972500000000004,200,2944.477000000002,15.497250000000001,2928.9797500000022,13,strategy_v5_alpha_entry,target_close_confirmed,5.0,10.497250000000001,1
003018,金富科技,2026-04-02,2026-04-08,30.715349999999997,28.985500000000002,400,-691.9399999999982,15.7971,-707.7370999999982,6,strategy_v5_alpha_entry,close_stop,5.0,10.7971,1
600015,华夏银行,2026-04-01,2026-04-09,7.36368,7.41629,1200,63.13200000000059,14.62713364,48.50486636000059,8,strategy_v5_alpha_entry,three_bars_no_high,5.08836416,9.538769480000001,1
002840,华统股份,2026-04-03,2026-04-14,12.280422857142854,12.5937,700,219.29400000000214,19.407795,199.88620500000215,11,strategy_v5_alpha_entry,three_bars_no_high,10.0,9.407795,2
300531,优博讯,2026-04-09,2026-04-14,20.410199999999996,19.860065000000002,400,-220.05399999999753,13.972013,-234.02601299999753,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,8.972013,1
000062,深圳华强,2026-04-10,2026-04-15,28.6143,29.08545,400,188.4600000000006,15.81709,172.6429100000006,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,10.81709,1
002645,华宏科技,2026-04-09,2026-04-17,19.50975,22.418785,800,2327.2279999999996,18.967514,2308.2604859999997,8,strategy_v5_alpha_entry,target_close_confirmed,5.0,13.967514,1
003031,中瓷电子,2026-04-09,2026-04-20,92.04599999999999,120.23985,100,2819.385000000001,16.0119925,2803.373007500001,11,strategy_v5_alpha_entry,target_close_confirmed,5.0,11.011992500000002,1
002638,勤上股份,2026-04-15,2026-04-20,4.682339999999999,4.63768,3500,-156.30999999999818,18.115940000000002,-174.42593999999818,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,13.11594,1
002437,誉衡药业,2026-04-16,2026-04-22,3.8719349999999997,3.6981500000000005,200,-34.756999999999834,10.369815,-45.12681499999984,6,strategy_v5_alpha_entry,three_bars_no_high,5.0,5.369815,1
600539,狮头股份,2026-04-16,2026-04-23,15.96798,16.401795,700,303.67049999999944,15.967216675,287.70328332499946,7,strategy_v5_alpha_entry,three_bars_no_high,5.11177586,10.855440815,1
002246,北化股份,2026-04-21,2026-04-24,27.063525,24.927530000000004,600,-1281.5969999999966,17.478259,-1299.0752589999965,3,strategy_v5_alpha_entry,three_bars_no_high,5.0,12.478259000000001,1
000062,深圳华强,2026-04-20,2026-04-28,30.925455,38.26086,500,3667.702500000001,19.565215000000002,3648.1372850000007,8,strategy_v5_alpha_entry,target_close_confirmed,5.0,14.565215,1
003036,泰坦股份,2026-04-24,2026-04-28,30.47523,37.081450000000004,300,1981.8660000000011,15.562217500000001,1966.303782500001,4,strategy_v5_alpha_entry,target_close_confirmed,5.0,10.562217500000001,1
002245,蔚蓝锂芯,2026-04-23,2026-04-29,20.676333,20.749620000000004,1000,73.2870000000041,25.562215000000002,47.7247850000041,6,strategy_v5_alpha_entry,three_bars_no_high,10.0,15.562215000000002,2
300184,力源信息,2026-04-21,2026-04-30,12.856425,13.123435,1300,347.11300000000114,18.530232750000003,328.58276725000115,9,strategy_v5_alpha_entry,three_bars_no_high,5.0,13.530232750000001,1
000155,川能动力,2026-04-29,2026-05-06,18.009,17.49125,500,-258.8749999999998,14.3728125,-273.2478124999998,7,strategy_v5_alpha_entry,close_stop,5.0,9.3728125,1
300054,鼎龙股份,2026-04-27,2026-05-07,57.2286,67.22637,200,1999.5540000000005,16.722637,1982.8313630000005,10,strategy_v5_alpha_entry,target_close_confirmed,5.0,11.722637,1
002181,粤传媒,2026-04-30,2026-05-07,15.207599999999998,18.1909,1000,2983.3000000000015,19.09545,2964.2045500000017,7,strategy_v5_alpha_entry,target_close_confirmed,5.0,14.09545,1
002386,天原股份,2026-04-29,2026-05-08,6.893444999999999,6.67666,200,-43.35699999999978,10.667666,-54.02466599999978,9,strategy_v5_alpha_entry,close_stop,5.0,5.6676660000000005,1
001283,豪鹏科技,2026-05-06,2026-05-11,75.00748499999999,73.86305000000002,200,-228.8869999999946,17.386305,-246.2733049999946,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,12.386305,1
000949,新乡化纤,2026-05-07,2026-05-11,8.294144999999999,7.69615,2200,-1315.5889999999963,18.465764999999998,-1334.0547649999962,4,strategy_v5_alpha_entry,close_stop,5.0,13.465765,1
002364,中恒电气,2026-05-08,2026-05-13,45.2226,44.47775,300,-223.45499999999987,16.6716625,-240.12666249999987,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,11.6716625,1
001287,中电港,2026-05-12,2026-05-13,30.13506,28.235875,600,-1139.5109999999995,18.4707625,-1157.9817624999996,1,strategy_v5_alpha_entry,close_stop,5.0,13.470762500000001,1
002429,兆驰股份,2026-05-12,2026-05-18,13.182143333333334,12.5937,1800,-1059.1980000000015,27.001495,-1086.1994950000014,6,strategy_v5_alpha_entry,close_stop,10.0,17.001495,2
300166,东方国信,2026-05-08,2026-05-19,19.099545,19.999995000000002,900,810.4050000000026,18.99999775,791.4050022500026,11,strategy_v5_alpha_entry,three_bars_no_high,5.0,13.99999775,1
002579,中京电子,2026-05-14,2026-05-19,13.856924999999999,13.15342,1300,-914.5564999999974,18.549723,-933.1062229999974,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,13.549723,1
300400,劲拓股份,2026-05-11,2026-05-20,30.91545,32.173905,200,251.69099999999958,18.2173905,233.47360949999958,9,strategy_v5_alpha_entry,three_bars_no_high,10.0,8.2173905,2
003816,中国广核,2026-05-14,2026-05-21,4.832415,4.55772,3800,-1043.8410000000013,18.659668,-1062.5006680000013,7,strategy_v5_alpha_entry,close_stop,5.0,13.659668,1
300166,东方国信,2026-05-20,2026-05-22,21.740865,18.87056,400,-1148.1219999999994,13.774112,-1161.8961119999994,2,strategy_v5_alpha_entry,close_stop,5.0,8.774112,1
688191,智洋创新,2026-05-20,2026-05-22,57.48873,52.21388,200,-1054.9699999999987,15.440793220000002,-1070.4107932199986,2,strategy_v5_alpha_entry,close_stop,5.11497746,10.325815760000001,1
000006,深振业A,2026-05-20,2026-05-25,11.215605,10.884555,1500,-496.5749999999991,18.16341625,-514.7384162499991,5,strategy_v5_alpha_entry,three_bars_no_high,5.0,13.163416250000001,1
300536,农尚环境,2026-05-27,2026-05-28,12.236115,11.374310000000001,1400,-1206.526999999998,17.962017000000003,-1224.489016999998,1,strategy_v5_alpha_entry,close_stop,5.0,12.962017000000001,1
300199,翰宇药业,2026-05-26,2026-05-29,25.062525,24.497745000000002,600,-338.86799999999937,17.3493235,-356.2173234999994,3,strategy_v5_alpha_entry,close_stop,5.0,12.3493235,1
300684,中石科技,2026-05-26,2026-06-01,65.8329,56.501735000000004,200,-1866.2329999999984,15.650173500000001,-1881.8831734999983,6,strategy_v5_alpha_entry,close_stop,5.0,10.650173500000001,1
300221,银禧科技,2026-05-26,2026-06-02,13.366679999999999,13.373310000000002,1300,8.619000000003929,18.692651500000004,-10.073651499996075,7,strategy_v5_alpha_entry,three_bars_no_high,5.0,13.692651500000002,1
001301,尚太科技,2026-06-03,2026-06-08,95.357655,84.95750000000001,100,-1040.0154999999984,14.247875,-1054.2633749999984,5,strategy_v5_alpha_entry,close_stop,5.0,9.247875,1
301458,钧崴电子,2026-06-03,2026-06-08,49.6248,59.760105,200,2027.0610000000006,15.976010500000001,2011.0849895000006,5,strategy_v5_alpha_entry,target_close_confirmed,5.0,10.976010500000001,1
002897,意华股份,2026-06-04,2026-06-09,88.79437499999999,82.31882,100,-647.5554999999986,14.115941,-661.6714409999986,5,strategy_v5_alpha_entry,close_stop,5.0,9.115941,1
600378,昊华科技,2026-06-03,2026-06-11,44.17207499999999,63.85805500000001,200,3937.196000000003,21.601865760000003,3915.5941342400033,8,strategy_v5_alpha_entry,target_close_confirmed,10.088344150000001,11.51352161,2
301228,实朴检测,2026-06-03,2026-06-15,72.87642,75.75210500000001,200,575.1370000000037,17.5752105,557.5617895000037,12,strategy_v5_alpha_entry,close_stop,5.0,12.5752105,1
600888,新疆众和,2026-06-09,2026-06-15,10.70153857142857,11.064465,2100,762.1455000000044,27.88361845,734.2618815500044,6,strategy_v5_alpha_entry,close_stop,10.22473231,17.65888614,2
300398,飞凯材料,2026-06-10,2026-06-15,42.411195,41.47925,200,-186.38899999999978,14.147925,-200.53692499999977,5,strategy_v5_alpha_entry,close_stop,5.0,9.147925,1
300400,劲拓股份,2026-06-10,2026-06-16,35.927955,41.979,100,605.1045000000001,12.09895,593.0055500000002,6,strategy_v5_alpha_entry,target_close_confirmed,5.0,7.09895,1
000657,中钨高新,2026-06-12,2026-06-22,80.350155,103.02846000000001,100,2267.830500000001,15.151423000000001,2252.679077000001,10,strategy_v5_alpha_entry,target_close_confirmed,5.0,10.151423000000001,1
002815,崇达技术,2026-06-17,2026-06-24,19.229609999999997,17.43128,900,-1618.496999999997,17.844076,-1636.341075999997,7,strategy_v5_alpha_entry,close_stop,5.0,12.844076000000001,1
002903,宇环数控,2026-06-17,2026-06-25,52.546260000000004,50.984495,300,-468.5295000000003,17.64767425,-486.17717425000035,8,strategy_v5_alpha_entry,three_bars_no_high,5.0,12.647674250000001,1
003022,联泓新科,2026-06-17,2026-06-26,28.164074999999997,26.996495000000003,200,-233.51599999999877,12.6996495,-246.21564949999876,9,strategy_v5_alpha_entry,three_bars_no_high,5.0,7.6996495000000005,1
300031,宝通科技,2026-06-18,2026-06-26,28.324154999999998,30.56471,400,896.2220000000016,16.112942,880.1090580000016,8,strategy_v5_alpha_entry,three_bars_no_high,5.0,11.112942,1
002536,飞龙股份,2026-06-26,2026-06-29,51.525749999999995,47.526225,300,-1199.8574999999996,17.128933749999998,-1216.9864337499996,3,strategy_v5_alpha_entry,close_stop,5.0,12.128933749999998,1
300382,斯莱克,2026-06-26,2026-07-01,19.059525,22.918535000000002,500,1929.5050000000008,15.729633750000001,1913.7753662500008,5,strategy_v5_alpha_entry,target_close_confirmed,5.0,10.729633750000001,1
000100,TCL科技,2026-06-29,2026-07-06,5.637362727272727,5.5972,2200,-88.35799999999932,21.15692,-109.51491999999932,7,strategy_v5_alpha_entry,close_stop,10.0,11.15692,2
300416,苏试试验,2026-06-29,2026-07-06,20.29014,20.159915,600,-78.13499999999962,16.047974500000002,-94.18297449999963,7,strategy_v5_alpha_entry,close_stop,5.0,11.0479745,1
002106,莱宝高科,2026-06-30,2026-07-06,15.857924999999998,14.302845000000001,800,-1244.0639999999973,15.721138,-1259.7851379999975,6,strategy_v5_alpha_entry,close_stop,5.0,10.721138,1
000725,京东方A,2026-06-23,2026-07-07,7.0899068181818174,7.65617,2200,1245.7790000000025,23.421787000000002,1222.3572130000025,14,strategy_v5_alpha_entry,close_stop,10.0,13.421787,2
000970,中科三环,2026-07-02,2026-07-09,15.707849999999999,15.03248,200,-135.07399999999984,11.503248,-146.57724799999983,7,strategy_v5_alpha_entry,end_of_backtest,5.0,6.503248,1
