date,code,side,price,shares,fee,reason,signal_date,stop,target
2026-04-28,301358,buy,95.12754,100,5.0,strategy_v5_alpha_ranked_entry,2026-04-27,85.015,103.02928571428572
2026-04-28,603520,buy,11.705849999999998,1300,5.15217605,strategy_v5_alpha_ranked_entry,2026-04-27,11.417000000000002,13.044285714285714
2026-04-28,600546,buy,12.856425,1200,5.1542771,strategy_v5_alpha_ranked_entry,2026-04-27,12.3186,14.147857142857145
2026-04-30,300184,sell,13.123435,1600,15.748121999999999,three_bars_no_high,2026-04-29,13.034,14.614999999999998
2026-04-30,301358,sell,104.9475,100,10.247375,target_close_confirmed,2026-04-29,95.25571428571429,103.02928571428572
2026-04-30,600546,add,13.64682,300,5.04094046,pyramid_add,2026-04-29,13.083,15.185
2026-05-06,300432,buy,28.234109999999998,500,5.0,strategy_v5_alpha_ranked_entry,2026-04-30,27.1264,32.519285714285715
2026-05-06,600527,buy,3.0115049999999997,2400,5.07227612,strategy_v5_alpha_ranked_entry,2026-04-30,2.7930000000000006,3.4492857142857147
2026-05-07,002709,sell,63.62817,100,8.1814085,target_close_confirmed,2026-05-06,57.03714285714286,63.857142857142854
2026-05-08,600527,add,3.22161,1600,5.05154576,pyramid_add,2026-05-07,3.1066,3.7935714285714277
2026-05-08,300166,buy,19.099545,800,5.0,strategy_v5_alpha_ranked_entry,2026-05-07,18.032,23.050000000000004
2026-05-11,300432,sell,27.156415000000003,500,11.78910375,three_bars_no_high,2026-05-08,27.1264,32.519285714285715
2026-05-12,600546,sell,13.69315,1500,15.610191,three_bars_no_high,2026-05-11,13.488,15.185
2026-05-12,002831,buy,41.130554999999994,300,5.0,strategy_v5_alpha_ranked_entry,2026-05-11,39.0922,46.31999999999999
2026-05-13,603520,sell,11.884055000000002,1300,12.879128465,time_stop,2026-05-12,11.457,13.044285714285714
2026-05-13,600527,sell,3.088455,4000,11.300448200000002,close_stop,2026-05-12,3.1066,3.7935714285714277
2026-05-13,003816,buy,4.772384999999999,3300,5.0,strategy_v5_alpha_ranked_entry,2026-05-12,4.635400000000001,5.144999999999999
2026-05-14,003816,add,4.832415,1100,5.0,pyramid_add,2026-05-13,4.6452,5.200714285714286
