date,code,side,price,shares,fee,reason,signal_date,stop,target,fill_id,candidate_id,order_intent_id,pending_order_id,requested_shares,allowed_at_open_shares,signal_close,next_open,opening_gap
2026-01-28,002560,sell,10.83458,100,5.541729,time_stop,2026-01-27,10.453,12.390714285714285,fill_35167c456ba6a890,cand_e03c76c3af51b7ed,intent_c0507feb39282ed0,pend_f342f7f1132632f5,100,100,11.03,10.84,-0.008234217749313766
2026-01-28,002080,sell,38.9805,300,10.847075,three_bars_no_high,2026-01-27,38.416000000000004,46.7,fill_d28daff653e476a7,cand_60247cc3ece7e7cb,intent_4445a9feff8df63b,pend_000ba2f4374a91d2,300,300,41.14,39.0,-0.000768639508070712
2026-01-29,688291,sell,46.95651,200,9.78956402,time_stop,2026-01-28,46.55,63.78928571428571,fill_db33d1b563586474,cand_3e44707f24f3c5ab,intent_05bd812f06e005b9,pend_e2df4a6e86e6adf6,200,200,51.05,46.98,-0.025917478747667477
2026-01-29,300242,sell,5.937030000000001,2100,11.233881500000003,close_stop,2026-01-28,6.1544,8.107142857142856,fill_530ff0c4390a1abc,cand_ec2694e930fa356a,intent_d9d1f3607c27a866,pend_5d77f1466997546d,2100,2100,6.68,5.94,-0.01655629139072845
2026-01-29,300244,buy,24.03201,600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-01-28,23.666999999999998,26.06,fill_b54473d888bd63f8,cand_4990f7c6fae0cd94,intent_230f2f78c03ef4aa,pend_fcc769916754395a,600,600,24.32,24.02,-0.011841694078947418
2026-01-29,300708,buy,10.38519,1600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-01-28,9.9274,11.8,fill_30e3aae074dd150c,cand_581e18fb6938cb4d,intent_1a43dc3f1aa67584,pend_9db5727a7cc69896,1600,1600,10.51,10.38,-0.011875356803044745
2026-01-30,300244,sell,24.7876,600,12.43628,close_stop,2026-01-29,25.771,26.06,fill_4d44370b889c911e,cand_4990f7c6fae0cd94,intent_230f2f78c03ef4aa,pend_26674b5814f8cf67,600,600,24.32,24.8,-0.009980039920159722
2026-01-30,300863,buy,55.097535,200,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-01-29,53.76279999999999,58.47,fill_ab217edca61845c3,cand_26d34deafb8c80f6,intent_b18aa654f8c79478,pend_0f6d47a0604caab1,200,200,55.0,55.07,0.0017733636363637117
2026-02-02,300863,sell,60.41977500000001,200,11.041977500000002,target_close_confirmed,2026-01-30,58.444,58.47,fill_d8bcd17629346a39,cand_26d34deafb8c80f6,intent_b18aa654f8c79478,pend_e9e893465fa08334,200,200,55.0,60.45,0.00016545334215756213
2026-02-02,000560,buy,3.3216599999999996,5000,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-01-30,3.2144,3.7449999999999997,fill_bda6849ba4a1ce36,cand_c69b999ceb4a0d55,intent_829d678ed75328c6,pend_3a035c24ff2f3540,5000,5100,3.34,3.32,-0.00549101796407192
2026-02-02,000863,buy,6.713355,2500,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-01-30,6.3797999999999995,7.766428571428572,fill_77fb0d8f6dfd92d8,cand_7af85296003afcee,intent_9b8ef327172a00ec,pend_cf0dfdb8f0f45a84,2500,2500,6.71,6.71,0.0004999999999999449
2026-02-03,600486,sell,73.833065,200,12.530972629999999,close_stop,2026-02-02,76.62700000000001,81.86214285714287,fill_df86d4230f95d351,cand_18a3224b5acff405,intent_6afa5e3438bd723b,pend_6770e5caf8fe58b0,200,200,74.15,73.87,0.020022093344379988
2026-02-03,300708,sell,10.044975,1600,13.03598,close_stop,2026-02-02,9.9274,11.8,fill_0e40e49c1dc2db3e,cand_581e18fb6938cb4d,intent_1a43dc3f1aa67584,pend_ac566a6ab40174f5,1600,1600,10.51,10.05,0.014127144298688332
2026-02-03,000560,sell,3.27836,5000,13.1959,close_stop,2026-02-02,3.2144,3.7449999999999997,fill_809bed20cbe33b7b,cand_c69b999ceb4a0d55,intent_829d678ed75328c6,pend_81bb0388282bc2c1,5000,5000,3.34,3.28,0.02180685358255441
2026-02-03,000863,sell,6.17691,2500,12.721137500000001,close_stop,2026-02-02,6.3797999999999995,7.766428571428572,fill_cd07797a406427f0,cand_7af85296003afcee,intent_9b8ef327172a00ec,pend_5b5a56d36d653972,2500,2500,6.71,6.18,0.006514657980456029
2026-02-05,000738,buy,26.763375,600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-04,25.676,32.47714285714286,fill_0c2dd2d09c9e4999,cand_5312f87f00126f17,intent_107fcf3cf1068559,pend_c13ae8029206cec7,600,600,27.42,26.75,-0.02394693654266966
2026-02-05,000962,buy,44.92245,300,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-04,43.365,53.816428571428574,fill_19a70b8d0772d522,cand_4b1468f6cb45ac5c,intent_51ed1767e67cc1f2,pend_485563b4d4375fa4,300,300,44.9,44.9,0.0004999999999999449
2026-02-05,002922,buy,44.022,300,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-04,41.9538,52.326428571428565,fill_403d0d95f628c877,cand_336226f28bfff9de,intent_f828e59cc3edeecf,pend_35bc2bbfb80f7716,300,300,44.16,44.0,-0.0031249999999999334
2026-02-05,600763,buy,48.524249999999995,300,5.14557275,strategy_v5_alpha_first_fit_frozen_entry,2026-02-04,46.8244,53.970000000000006,fill_d0d781865c59fe58,cand_0ca6a109dcbbda4c,intent_c3cd87bfb572aec9,pend_c6b3f4fc604fd111,300,300,48.84,48.5,-0.006464987714987935
2026-02-05,601872,buy,12.006,1300,5.156078,strategy_v5_alpha_first_fit_frozen_entry,2026-02-04,11.2602,13.669285714285714,fill_036e4ee847fe43d6,cand_e1f1adec60427a92,intent_54f7463bd169bf9c,pend_d98abb5671aaf615,1300,1300,12.0,12.0,0.0004999999999999449
2026-02-06,000962,sell,40.75961,300,11.1139415,close_stop,2026-02-05,43.365,53.816428571428574,fill_70fe7f06de29d415,cand_4b1468f6cb45ac5c,intent_51ed1767e67cc1f2,pend_559ddc19df6896ed,300,300,44.9,40.78,-0.026032959159302482
2026-02-06,002922,sell,39.470255,300,10.92053825,close_stop,2026-02-05,41.9538,52.326428571428565,fill_7652627b568c3f92,cand_336226f28bfff9de,intent_f828e59cc3edeecf,pend_366bf2c527a52a51,300,300,44.16,39.49,-0.017661691542288582
2026-02-11,000738,sell,27.346320000000002,600,13.203896,three_bars_no_high,2026-02-10,26.179000000000002,32.47714285714286,fill_732fb2973be6fa3b,cand_5312f87f00126f17,intent_107fcf3cf1068559,pend_780ed89cfe9b324f,600,600,27.42,27.36,-0.017946877243359638
2026-02-11,600763,sell,48.625675,300,12.439728275,three_bars_no_high,2026-02-10,47.318,53.970000000000006,fill_00853c8f21990da4,cand_0ca6a109dcbbda4c,intent_c3cd87bfb572aec9,pend_3e43272827eeb688,300,300,48.84,48.65,0.0014409221902016434
2026-02-11,000338,buy,25.65282,300,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-10,24.793999999999997,29.70214285714286,fill_df004a43382d2a1a,cand_7a7308ccdd1d3c98,intent_48c64c24bdec1682,pend_a399bb25fbc99afb,300,300,25.89,25.64,-0.00916106604866751
2026-02-11,002041,buy,10.4052,700,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-10,10.2214,10.97,fill_c0a105cfde9c42d9,cand_8d2a26dc9b334d4d,intent_87d913208be3e47d,pend_3905d30c564995b4,700,700,10.45,10.4,-0.004287081339712784
2026-02-12,300738,buy,25.79289,200,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-11,23.7944,29.69,fill_fbbb7c0f5bdbd2f0,cand_29debcf2b6bc58c2,intent_4befd1f8e998b36b,pend_09be869f9aaba146,300,200,25.28,25.78,0.020288370253164434
2026-02-12,300739,buy,21.140565,300,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-11,19.991999999999997,24.032857142857143,fill_e6891457acba9b83,cand_986df8405626637d,intent_6e490d37a31a2c42,pend_966027fdc402064e,300,300,21.14,21.13,2.672658467361977e-05
2026-02-13,002041,sell,10.294850000000002,700,8.6031975,ma20_break,2026-02-12,10.2214,10.97,fill_f9e4245309723b87,cand_8d2a26dc9b334d4d,intent_87d913208be3e47d,pend_aa38ea27cc8fc232,700,700,10.45,10.3,0.002921129503408171
2026-02-13,300738,add,25.8129,100,5.0,pyramid_add,2026-02-12,24.5686,31.792142857142856,fill_798d892208892779,cand_29debcf2b6bc58c2,intent_2aaad2d42ff00d14,pend_5cb75427f28c1ebc,100,100,26.6,25.8,-0.02959022556390989
2026-02-24,601872,sell,13.403295000000002,1300,13.886384585,time_stop,2026-02-13,11.864285714285714,13.669285714285714,fill_e9075e8beb0c8bae,cand_e1f1adec60427a92,intent_54f7463bd169bf9c,pend_5f63dd65fece3425,1300,1300,12.0,13.41,0.10008203445447084
2026-02-24,000628,buy,56.878425,100,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-13,53.9196,62.61000000000001,fill_6a657f51c704a67f,cand_f1047f6376dc1416,intent_04388ba02accfb9e,pend_fbbc3f609a97d3aa,100,200,56.1,56.85,0.013875668449197853
2026-02-25,300738,sell,24.237875000000003,300,8.635681250000001,close_stop,2026-02-24,24.5686,31.792142857142856,fill_7ec802e8bb39c81d,cand_29debcf2b6bc58c2,intent_4befd1f8e998b36b,pend_bf549bce198a0452,300,300,25.28,24.25,0.018907563025210017
2026-02-25,300739,sell,24.287850000000002,300,8.6431775,target_close_confirmed,2026-02-24,22.521428571428572,24.032857142857143,fill_91688d1ae3ebc953,cand_986df8405626637d,intent_6e490d37a31a2c42,pend_eff41e2ea908987c,300,300,21.14,24.3,-0.029165001997602857
2026-02-25,000628,sell,52.663655,100,7.63318275,close_stop,2026-02-24,53.9196,62.61000000000001,fill_f6440b3716ded0e6,cand_f1047f6376dc1416,intent_04388ba02accfb9e,pend_952c821cc42e6631,100,100,56.1,52.69,0.00018982536066824984
2026-02-25,000021,buy,33.676829999999995,400,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-24,31.654,39.53428571428572,fill_b7cec43e15034c05,cand_0b20e7b115f71409,intent_e8fe7d421c7dba54,pend_5062bfb608bbbe55,400,400,33.77,33.66,-0.0027589576547233374
2026-02-26,000683,buy,9.174584999999999,1600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-25,8.5162,10.392857142857144,fill_d23d66b11411ec63,cand_5bade2b312a31d67,intent_d4f2a636e5bbab96,pend_a0db7b04de16e87c,1800,1600,9.06,9.17,0.012647350993377326
2026-02-26,000688,buy,38.019,200,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-25,32.6732,42.62357142857143,fill_886de4998d723d2c,cand_4979642ae838faed,intent_6c57951ec2445e8d,pend_691fad77cd4cac49,300,200,35.82,38.0,0.06139028475711883
2026-02-26,000875,buy,7.503749999999999,2100,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-02-25,7.1442,8.577142857142857,fill_4bc8a76fa201d1ef,cand_b81067ed34d167bd,intent_d015c296bf6a19b0,pend_7c81f3ee63cb101f,2200,2100,7.51,7.5,-0.000832223701731083
2026-02-27,000021,add,34.016999999999996,100,5.0,pyramid_add,2026-02-26,32.046,40.33642857142857,fill_3cec7a167f136dfd,cand_0b20e7b115f71409,intent_b2b9ff69a24fe99c,pend_a811615f31ae6fc4,100,100,34.69,34.0,-0.019400403574517222
2026-02-27,000683,add,9.314655,300,5.0,pyramid_add,2026-02-26,8.8886,10.772857142857143,fill_2facfe43db096696,cand_5bade2b312a31d67,intent_4421cdd28cf44e6b,pend_ca0b0dcf3c1314fc,300,300,9.41,9.31,-0.010132306057385798
2026-02-27,000875,add,7.6738349999999995,700,5.0,pyramid_add,2026-02-26,7.2618,8.701428571428572,fill_7310ddb54ca26cc1,cand_b81067ed34d167bd,intent_0252b02342575bac,pend_5861217551939352,700,700,7.6,7.67,0.009715131578947434
2026-03-03,000338,sell,27.616185,300,9.14242775,three_bars_no_high,2026-03-02,27.488,29.70214285714286,fill_bdef1b31a19680fe,cand_7a7308ccdd1d3c98,intent_48c64c24bdec1682,pend_e36c77f220a2fddc,300,300,25.89,27.63,-0.0032467532467532756
2026-03-04,000021,sell,30.66466,500,12.666165,close_stop,2026-03-03,32.046,40.33642857142857,fill_1f46df014a4c294d,cand_0b20e7b115f71409,intent_e8fe7d421c7dba54,pend_c89ec4eed88f303c,500,500,33.77,30.68,0.0
2026-03-06,000591,buy,6.153075,2600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-05,5.8114,6.792142857142857,fill_99624186b0a02861,cand_b6cf0a9327b857a3,intent_29f38259d5413d51,pend_d1934310ba66712f,2700,2600,6.07,6.15,0.013686161449752987
2026-03-06,002270,buy,36.03801,400,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-05,34.593999999999994,42.25714285714285,fill_d875acd522295dae,cand_56f0c153daf8fbe3,intent_1cec853bb2ae1d6c,pend_f9fa4df4d4b4cd7d,400,400,36.3,36.02,-0.007217355371900713
2026-03-09,000683,sell,9.985005000000001,1900,14.48575475,three_bars_no_high,2026-03-06,9.197,10.772857142857143,fill_43367887c4857abf,cand_5bade2b312a31d67,intent_d4f2a636e5bbab96,pend_bf8208d838c7763c,1900,1900,9.06,9.99,0.04062500000000013
2026-03-09,000688,sell,33.453265,200,8.3453265,time_stop,2026-03-06,32.6732,42.62357142857143,fill_278aa53aee98eb2d,cand_4979642ae838faed,intent_6c57951ec2445e8d,pend_a4efa43925c994d6,200,200,35.82,33.47,-0.031819496673416325
2026-03-09,002270,add,35.83791,100,5.0,pyramid_add,2026-03-06,35.083999999999996,43.11928571428571,fill_914c748b5f054952,cand_56f0c153daf8fbe3,intent_7312f4e4f84ac8b3,pend_c64dfa1f8a05b7a2,100,100,36.89,35.82,-0.02851965302249937
2026-03-10,300185,buy,3.291645,4700,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-09,3.1752000000000002,3.5678571428571426,fill_c4968cc9142662ac,cand_2ddbb2219583f305,intent_39430e368f209395,pend_8db907a6abd8e16b,4700,5000,3.3,3.29,-0.002531818181818135
2026-03-11,300185,add,3.371685,1600,5.0,pyramid_add,2026-03-10,3.2144,3.6535714285714285,fill_3d4fe96c55fdd200,cand_2ddbb2219583f305,intent_20ccc93e8c6845c1,pend_7d41dcc869d43fee,1600,1600,3.36,3.37,0.003477678571428555
2026-03-11,300005,buy,15.097544999999998,300,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-10,14.5628,17.07,fill_423ddb0d7500fd24,cand_7d20c615ad194897,intent_3ccc2217d9b43993,pend_6b53bc1162e69d5a,300,300,15.18,15.09,-0.00543181818181826
2026-03-12,002270,sell,36.081950000000006,500,14.020487500000002,three_bars_no_high,2026-03-11,35.498,43.11928571428571,fill_69b48f638f9f047a,cand_56f0c153daf8fbe3,intent_1cec853bb2ae1d6c,pend_2f553366079f45e2,500,500,36.3,36.1,-0.01150054764512598
2026-03-13,000545,buy,3.92196,4200,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-12,3.8318,4.771428571428571,fill_860c883992d63892,cand_8256ced6619e8dae,intent_1887255c8c20aeb3,pend_530b245782f1f597,4200,4300,3.94,3.92,-0.0045786802030457485
2026-03-16,000875,sell,8.07596,2800,16.959516,three_bars_no_high,2026-03-13,7.917999999999999,8.701428571428572,fill_d9f350fe38b797cb,cand_b81067ed34d167bd,intent_d015c296bf6a19b0,pend_47181254552e8df4,2800,2800,7.51,8.08,0.008739076154806513
2026-03-16,300185,sell,4.107945000000001,6300,19.410040125000005,target_close_confirmed,2026-03-13,3.8914285714285715,3.6535714285714285,fill_b64324f41e649093,cand_2ddbb2219583f305,intent_39430e368f209395,pend_01a750d9da257888,6300,6300,3.3,4.11,-0.02375296912114011
2026-03-16,300005,sell,14.492750000000001,300,7.1739125,close_stop,2026-03-13,14.5628,17.07,fill_320f5c6eddbd42e4,cand_7d20c615ad194897,intent_3ccc2217d9b43993,pend_9894be8798092983,300,300,15.18,14.5,-0.004120879120879106
2026-03-17,000591,sell,6.006995,2600,12.8090935,close_stop,2026-03-16,6.141,6.792142857142857,fill_48c47247b0688ae1,cand_b6cf0a9327b857a3,intent_29f38259d5413d51,pend_a7c16515fe272d5f,2600,2600,6.07,6.01,0.0033388981636059967
2026-03-17,300279,buy,11.30565,1100,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-16,10.3194,13.20857142857143,fill_1983cf1408de3691,cand_f229a9662f6ae995,intent_e7381b48fe1e6dec,pend_37f539a75596e4a2,1200,1100,11.22,11.3,0.007633689839572133
2026-03-18,600667,buy,11.705849999999998,1400,5.1638819,strategy_v5_alpha_first_fit_frozen_entry,2026-03-17,10.9956,13.687857142857142,fill_be2ac120b28d5cf4,cand_acb8afc3598dc537,intent_01c119f3b122e6d7,pend_27a60ac0c9766328,1400,1400,11.59,11.7,0.009995685936151633
2026-03-19,000545,sell,3.8080950000000002,4200,12.996999500000001,close_stop,2026-03-18,3.8318,4.771428571428571,fill_24963620649d8f94,cand_8256ced6619e8dae,intent_1887255c8c20aeb3,pend_aacfc5e8688c94b3,4200,4200,3.94,3.81,0.005277044854881341
2026-03-20,300486,buy,26.543264999999998,600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-19,24.9018,30.98857142857143,fill_9c6a87cd9d6f06fd,cand_54faf064a2eaf896,intent_e541e3aad3d28744,pend_48f71f16ea8e15a5,600,600,26.69,26.53,-0.005497751967028952
2026-03-20,601991,buy,4.152075,3100,5.128714325,strategy_v5_alpha_first_fit_frozen_entry,2026-03-19,4.0572,4.44,fill_8cd80215890e76e2,cand_1baa10b65075d8dd,intent_2a4f60223a561fec,pend_ca3872de27a31753,3100,3100,4.18,4.15,-0.006680622009569315
2026-03-23,600667,sell,10.09495,1400,12.207794300000002,close_stop,2026-03-20,10.9956,13.687857142857142,fill_26c6089b570ee54d,cand_acb8afc3598dc537,intent_01c119f3b122e6d7,pend_974567cab6d5f3ce,1400,1400,11.59,10.1,-0.054307116104868935
2026-03-24,300279,sell,9.685155,1100,10.32683525,close_stop,2026-03-23,10.3194,13.20857142857143,fill_972b2491e524d309,cand_f229a9662f6ae995,intent_e7381b48fe1e6dec,pend_59f3d26a3a239d97,1100,1100,11.22,9.69,0.029755579171094615
2026-03-24,300486,sell,22.988500000000002,600,11.896550000000001,close_stop,2026-03-23,24.9018,30.98857142857143,fill_3cca2919daa8c26e,cand_54faf064a2eaf896,intent_e541e3aad3d28744,pend_290b97e4b767aa06,600,600,26.69,23.0,0.022676745220097994
2026-03-24,601991,sell,4.09795,3100,11.478858950000001,close_stop,2026-03-23,4.0572,4.44,fill_0523cb34dce28c64,cand_1baa10b65075d8dd,intent_2a4f60223a561fec,pend_86280c01e386c764,3100,3100,4.18,4.1,0.017369727047146233
2026-03-26,000509,buy,4.5822899999999995,1700,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-25,4.3218,5.498571428571428,fill_99d4bf25b8294221,cand_b41f1033773f66aa,intent_202de8b27d42fc35,pend_44114062e6af6158,1700,1700,4.59,4.58,-0.0016797385620915817
2026-03-26,002980,buy,40.250114999999994,200,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-25,37.886799999999994,49.13285714285714,fill_94cf8db93b410de2,cand_e90bbb40deb4c576,intent_5c8f13edcad31df8,pend_5d2014c5a32e6d0c,200,200,40.51,40.23,-0.0064153295482597406
2026-03-26,300231,buy,12.50625,600,5.0,strategy_v5_alpha_first_fit_frozen_entry,2026-03-25,12.0736,14.414285714285713,fill_366b59e8cc5878a1,cand_e78444eaabf3e66f,intent_17635da8d4bee5d3,pend_5f0a503865406054,600,600,12.85,12.5,-0.02675097276264593
