date,code,side,price,shares,fee,reason,signal_date,stop,target,fill_id,candidate_id,order_intent_id,pending_order_id,requested_shares,allowed_at_open_shares,signal_close,next_open,opening_gap
2026-03-30,000968,buy,11.915955,100,5.0,strategy_v5_alpha_ranked_entry,2026-03-27,10.7898,13.925,fill_1475a4ccf73bed25,cand_ca18d018a3df3402,intent_756c8a42554a9f4b,pend_8e9abe43f95fe644,100,800,11.57,11.91,0.02990103716508208
2026-03-31,603738,buy,26.35317,500,5.13176585,strategy_v5_alpha_ranked_entry,2026-03-30,25.0978,32.63142857142857,fill_7e913907fd84d2cd,cand_3cd61b91ebd2a62d,intent_8f032b6935293db4,pend_0b270af3f87515af,500,500,26.85,26.34,-0.018503910614525276
2026-03-31,603876,buy,22.73136,100,5.02273136,strategy_v5_alpha_ranked_entry,2026-03-30,21.756,27.73071428571428,fill_f706cd18ae386bb7,cand_c7eaafbda6ff80a0,intent_7644270830d6dba5,pend_fcbf1959c22503e0,100,100,23.28,22.72,-0.023567010309278436
2026-04-01,000968,sell,10.144925,100,5.50724625,close_stop,2026-03-31,10.7898,13.925,fill_e09f9135a52e7d90,cand_ca18d018a3df3402,intent_756c8a42554a9f4b,pend_0771eaa2f01c1a2f,100,100,11.57,10.15,-0.012645914396887115
2026-04-02,603977,sell,16.761615,600,10.12905419,three_bars_no_high,2026-04-01,15.758399999999998,19.880000000000003,fill_55bd43a8f9ca88e6,cand_026b4bb3716791e3,intent_688b6eecb9c43b0f,pend_f8f30cded0d2cb46,600,600,17.0,16.77,0.02007299270072993
2026-04-03,603738,sell,25.417285,500,11.481407675,close_stop,2026-04-02,25.0978,32.63142857142857,fill_122ac90af9d7a538,cand_3cd61b91ebd2a62d,intent_8f032b6935293db4,pend_0ca4a05fd588da17,500,500,26.85,25.43,0.02498992341797668
2026-04-03,603876,sell,22.22888,100,6.13367288,three_bars_no_high,2026-04-02,21.756,27.73071428571428,fill_c421e5b8717df17e,cand_c7eaafbda6ff80a0,intent_7644270830d6dba5,pend_da11f0462291d2d5,100,100,23.28,22.24,-0.01067615658362997
2026-04-03,301312,buy,105.862905,100,5.0,strategy_v5_alpha_ranked_entry,2026-04-02,97.66680000000001,127.68928571428572,fill_0adc105a61aaef40,cand_39bf731eeb7dcbe0,intent_ec9c3ddbb9032ad4,pend_b7f62430a22b14a8,100,100,103.31,105.81,0.024711112186622808
2026-04-03,002840,buy,11.525759999999998,200,5.0,strategy_v5_alpha_ranked_entry,2026-04-02,10.887799999999999,13.290714285714284,fill_b0930c5759cc2606,cand_1945fc7e9ee56ea5,intent_5c17cef10d43f13f,pend_89ff58222cc30141,200,1300,11.54,11.52,-0.001233968804159491
2026-04-08,002980,sell,54.972500000000004,300,13.245875,target_close_confirmed,2026-04-07,43.22714285714286,49.13285714285714,fill_68ea86a3e1a76e50,cand_e90bbb40deb4c576,intent_5c8f13edcad31df8,pend_62e2b968b736febd,300,300,40.51,55.0,0.08481262327416172
2026-04-09,002840,add,12.846419999999998,400,5.0,pyramid_add,2026-04-08,12.200999999999999,15.214285714285715,fill_73a9a8c74746e6fd,cand_1945fc7e9ee56ea5,intent_cc0ae11daf240831,pend_fe96c3922e283a1f,400,400,13.05,12.84,-0.01560000000000017
2026-04-09,300531,buy,20.410199999999996,700,5.0,strategy_v5_alpha_ranked_entry,2026-04-08,19.5118,24.187142857142856,fill_5967ac86694af886,cand_80c6db01f912345d,intent_51e343af313ed9b6,pend_b8ec9e716db54463,700,700,20.84,20.4,-0.020623800383877344
2026-04-09,600602,buy,24.342164999999998,600,5.14605299,strategy_v5_alpha_ranked_entry,2026-04-08,23.9414,29.21785714285714,fill_119b86ef14b8bda9,cand_3ae80a28564b45de,intent_38f0caf5f5f36a0d,pend_840c4eeede1fe4db,600,600,25.05,24.33,-0.028256886227545075
2026-04-09,603118,buy,13.676834999999999,200,5.02735367,strategy_v5_alpha_ranked_entry,2026-04-08,13.279,15.935714285714287,fill_b81843623ea8c159,cand_7d864c0fcbf662ac,intent_70120d647bfc5f7c,pend_11b7b1b01ea86036,200,200,13.96,13.67,-0.02028402578796573
2026-04-10,603118,add,14.22711,100,5.01422711,pyramid_add,2026-04-09,13.417,16.505714285714287,fill_c6abb41a3c0e0cfa,cand_7d864c0fcbf662ac,intent_58695f06ffc66865,pend_59d440ae7a040c32,100,100,14.41,14.22,-0.012691880638445507
2026-04-13,301312,sell,116.02196,100,10.801098,three_bars_no_high,2026-04-10,106.336,127.68928571428572,fill_ebec2d32dd662028,cand_39bf731eeb7dcbe0,intent_ec9c3ddbb9032ad4,pend_8af4f60a935ceff7,100,100,103.31,116.08,0.018067005788458212
2026-04-14,002840,sell,12.5937,600,8.77811,three_bars_no_high,2026-04-13,12.200999999999999,15.214285714285715,fill_05c519175c8f3c81,cand_1945fc7e9ee56ea5,intent_5c17cef10d43f13f,pend_58f3873f4f4d9c57,600,600,11.54,12.6,-0.012539184952978122
2026-04-14,300531,sell,19.860065000000002,700,11.95102275,three_bars_no_high,2026-04-13,19.5118,24.187142857142856,fill_68d7df2358d7412a,cand_80c6db01f912345d,intent_51e343af313ed9b6,pend_d9f66973d131c71b,700,700,20.84,19.87,0.006585612968591725
2026-04-14,603876,buy,24.39219,400,5.09756876,strategy_v5_alpha_ranked_entry,2026-04-13,22.8634,28.655714285714282,fill_5f05e0a8e87613b1,cand_b646ddef6a012dad,intent_33564f6392d0a728,pend_132099afb9571f19,400,600,24.4,24.38,-0.000320081967213115
2026-04-15,603118,sell,13.89305,300,7.125636650000001,three_bars_no_high,2026-04-14,13.417,16.505714285714287,fill_0469bc7545bba27c,cand_7d864c0fcbf662ac,intent_70120d647bfc5f7c,pend_cc72430e92f3cba8,300,300,13.96,13.9,-0.001436781609195359
2026-04-15,603876,add,25.072529999999997,200,5.05014506,pyramid_add,2026-04-14,23.647399999999994,28.95,fill_4ce3ab096d839562,cand_b646ddef6a012dad,intent_bdeb818a2e798163,pend_0bcee7e0604428bc,200,200,24.9,25.06,0.0069289156626506365
2026-04-15,603158,buy,13.46673,1000,5.1346673,strategy_v5_alpha_ranked_entry,2026-04-14,12.4754,15.707857142857144,fill_19dd902b66daa0cb,cand_1fbc42cac20a6cfa,intent_4c30cccd3ad6512b,pend_a5c9f7874b9fb1f1,1000,1000,13.46,13.46,0.0004999999999999449
2026-04-15,002638,buy,4.682339999999999,1100,5.0,strategy_v5_alpha_ranked_entry,2026-04-14,4.4394,5.485714285714286,fill_a26a1c122227384e,cand_def9b3d307c35e5e,intent_9c86a3ea3b6319f6,pend_38d8e7da9bcae815,1100,2000,4.71,4.68,-0.005872611464968314
2026-04-16,600602,sell,23.918035,600,12.31891871,close_stop,2026-04-15,23.9414,29.21785714285714,fill_aa27b88e9539e22e,cand_3ae80a28564b45de,intent_38f0caf5f5f36a0d,pend_2b74be20d4b8ea0e,600,600,25.05,23.93,0.001255230125523088
2026-04-16,300201,buy,12.126059999999999,300,5.0,strategy_v5_alpha_ranked_entry,2026-04-15,11.416999999999998,13.994285714285716,fill_dd0ed9fcb921afc7,cand_78b5ca38edf44b79,intent_d311a5b5ec901ea9,pend_d8074241e7aa25d9,300,600,12.22,12.12,-0.007687397708674437
2026-04-17,300184,buy,11.935965,1200,5.0,strategy_v5_alpha_ranked_entry,2026-04-16,11.220999999999998,13.543571428571429,fill_802ec50a17d32a45,cand_8736c81dc8b1fce6,intent_27ecd4d819fb11f7,pend_9e8d857952176d46,1200,1200,11.93,11.93,0.0004999999999999449
2026-04-20,002638,sell,4.63768,1100,7.550724,three_bars_no_high,2026-04-17,4.4394,5.485714285714286,fill_ec888454a12157c5,cand_def9b3d307c35e5e,intent_9c86a3ea3b6319f6,pend_00031b1d8e36c375,1100,1100,4.71,4.64,-0.0106609808102347
2026-04-21,300184,add,12.856425,400,5.0,pyramid_add,2026-04-20,12.5832,14.614999999999998,fill_04e6ecab8509cf78,cand_8736c81dc8b1fce6,intent_bf299400cda2dd62,pend_3a1d4e84a9b13d82,400,400,12.95,12.85,-0.007225868725868723
2026-04-21,002246,buy,27.063525,300,5.0,strategy_v5_alpha_ranked_entry,2026-04-20,25.685799999999997,31.029285714285713,fill_1dc205e9be484a87,cand_22bb1c2861c6a33a,intent_63e50bcd211c7fd5,pend_b7a94b56e1bb370f,300,300,27.05,27.05,0.0004999999999999449
2026-04-23,603876,sell,24.087950000000003,600,12.3709127,time_stop,2026-04-22,24.71,28.95,fill_3f2c3b4b56540fea,cand_b646ddef6a012dad,intent_33564f6392d0a728,pend_31bf1eacd3c53ce4,600,600,24.4,24.1,-0.03792415169660679
2026-04-23,300201,sell,11.644175,300,6.74662625,three_bars_no_high,2026-04-22,11.416999999999998,13.994285714285716,fill_fe6469df4a468bf7,cand_78b5ca38edf44b79,intent_d311a5b5ec901ea9,pend_8462ab8aff97d5f1,300,300,12.22,11.65,0.004310344827586299
2026-04-24,603158,sell,13.09345,1000,11.6776595,time_stop,2026-04-23,12.4754,15.707857142857144,fill_1da35270e3964a75,cand_1fbc42cac20a6cfa,intent_4c30cccd3ad6512b,pend_9ac01e5ea7b97dcb,1000,1000,13.46,13.1,0.0
2026-04-24,002246,sell,24.927530000000004,300,8.7391295,three_bars_no_high,2026-04-23,25.685799999999997,31.029285714285713,fill_117456a316139539,cand_22bb1c2861c6a33a,intent_63e50bcd211c7fd5,pend_6214ed93489e60c4,300,300,27.05,24.94,-0.03743728290235426
2026-04-28,002709,buy,56.52825,100,5.0,strategy_v5_alpha_ranked_entry,2026-04-27,51.205,63.857142857142854,fill_9447734cbcec65b7,cand_5b747a3b486db20d,intent_77bd4db3fc4f8146,pend_1721a060af062909,200,100,55.26,56.5,0.02295059717698167
2026-04-28,301358,buy,95.12754,100,5.0,strategy_v5_alpha_ranked_entry,2026-04-27,85.015,103.02928571428572,fill_82ad9bd793929124,cand_6f6cc980b8b9ab59,intent_65aff3b2ec3f18af,pend_922463cbfbaa4046,100,100,89.87,95.08,0.058501613441637845
2026-04-28,603520,buy,11.705849999999998,1300,5.15217605,strategy_v5_alpha_ranked_entry,2026-04-27,11.417000000000002,13.044285714285714,fill_88d3be3565b8f074,cand_1348a25ee431b2a7,intent_a5a0b0f3a89b888b,pend_d65972ca7cd9e1a9,1300,1300,11.75,11.7,-0.003757446808510756
2026-04-28,600546,buy,12.856425,1200,5.1542771,strategy_v5_alpha_ranked_entry,2026-04-27,12.3186,14.147857142857145,fill_5d9111cb5402d2e1,cand_01aa65d4968ba638,intent_48d0df8cb8b9a9cc,pend_3082b29a0e7bc998,1200,1200,12.89,12.85,-0.0026047323506595
2026-04-30,300184,sell,13.123435,1600,15.748121999999999,three_bars_no_high,2026-04-29,13.034,14.614999999999998,fill_ec6fa594e1e01c99,cand_8736c81dc8b1fce6,intent_27ecd4d819fb11f7,pend_7897a36769b3fe79,1600,1600,11.93,13.13,-0.003793626707131903
2026-04-30,301358,sell,104.9475,100,10.247375,target_close_confirmed,2026-04-29,95.25571428571429,103.02928571428572,fill_b8850ba3417cc3c7,cand_6f6cc980b8b9ab59,intent_65aff3b2ec3f18af,pend_14a38a7f0d0fb549,100,100,89.87,105.0,-0.01869158878504673
2026-04-30,600546,add,13.64682,300,5.04094046,pyramid_add,2026-04-29,13.083,15.185,fill_784605af23cdd6b7,cand_01aa65d4968ba638,intent_5795c677638f6652,pend_0597f339953f49d3,300,300,13.73,13.64,-0.00605826656955577
2026-05-06,300432,buy,28.234109999999998,500,5.0,strategy_v5_alpha_ranked_entry,2026-04-30,27.1264,32.519285714285715,fill_bf6a315acfce283b,cand_541b139be71e9b35,intent_25db74a26e29c2be,pend_ca7572257ee87da7,500,500,28.12,28.22,0.004057965860597257
2026-05-06,600527,buy,3.0115049999999997,2400,5.07227612,strategy_v5_alpha_ranked_entry,2026-04-30,2.7930000000000006,3.4492857142857147,fill_4f5058c956cc84be,cand_abb4c4e2aacc92e1,intent_fb3e5a906963bf6e,pend_b455af3d2fd7d3dd,2400,2400,2.95,3.01,0.02084915254237263
2026-05-07,002709,sell,63.62817,100,8.1814085,target_close_confirmed,2026-05-06,57.03714285714286,63.857142857142854,fill_ee7da9542eb40df9,cand_5b747a3b486db20d,intent_77bd4db3fc4f8146,pend_1fd2bd903b680c05,100,100,55.26,63.66,-0.005312500000000053
2026-05-08,600527,add,3.22161,1600,5.05154576,pyramid_add,2026-05-07,3.1066,3.7935714285714277,fill_1276280a295d5a9b,cand_abb4c4e2aacc92e1,intent_292d37dab184d9bf,pend_1bdd8626e3fc2ee2,1600,1600,3.26,3.22,-0.011776073619631844
2026-05-08,300166,buy,19.099545,800,5.0,strategy_v5_alpha_ranked_entry,2026-05-07,18.032,23.050000000000004,fill_0e160a352de22142,cand_e451e90a20762376,intent_959c843db4c33187,pend_c150658e5f6a0e65,800,800,19.03,19.09,0.0036544929059378894
2026-05-11,300432,sell,27.156415000000003,500,11.78910375,three_bars_no_high,2026-05-08,27.1264,32.519285714285715,fill_35de1401b24328cf,cand_541b139be71e9b35,intent_25db74a26e29c2be,pend_d2a3eea725e6f03a,500,500,28.12,27.17,0.0
2026-05-12,600546,sell,13.69315,1500,15.610191,three_bars_no_high,2026-05-11,13.488,15.185,fill_335140826cd9647b,cand_01aa65d4968ba638,intent_48d0df8cb8b9a9cc,pend_f23bc047bb3be9e0,1500,1500,12.89,13.7,-0.0029112081513829047
2026-05-12,002831,buy,41.130554999999994,300,5.0,strategy_v5_alpha_ranked_entry,2026-05-11,39.0922,46.31999999999999,fill_6f227e54f7ca36dc,cand_4a77be4555dbc5ec,intent_e5a5bad7067acbf7,pend_041efbc74918d742,300,300,41.12,41.11,0.00025668774319065335
2026-05-13,603520,sell,11.884055000000002,1300,12.879128465,time_stop,2026-05-12,11.457,13.044285714285714,fill_7927c0b15bedc1ca,cand_1348a25ee431b2a7,intent_a5a0b0f3a89b888b,pend_91f135907b8c3294,1300,1300,11.75,11.89,-0.0008403361344537785
2026-05-13,600527,sell,3.088455,4000,11.300448200000002,close_stop,2026-05-12,3.1066,3.7935714285714277,fill_7da5a0fd5002ded6,cand_abb4c4e2aacc92e1,intent_fb3e5a906963bf6e,pend_1dc8a5456690c89d,4000,4000,2.95,3.09,0.009803921568627416
2026-05-13,003816,buy,4.772384999999999,3300,5.0,strategy_v5_alpha_ranked_entry,2026-05-12,4.635400000000001,5.144999999999999,fill_006e6a7b3e338534,cand_45b2c7b7c30cb37d,intent_d287a003de266233,pend_f97b78d89254b87c,3300,3300,4.77,4.77,0.0004999999999999449
2026-05-14,003816,add,4.832415,1100,5.0,pyramid_add,2026-05-13,4.6452,5.200714285714286,fill_071ef6bf22ce9e3f,cand_45b2c7b7c30cb37d,intent_de41b200adf7cfe9,pend_5eb9239f755dc30a,1100,1100,4.83,4.83,0.0004999999999999449
2026-05-14,688690,buy,35.247614999999996,400,5.14099046,strategy_v5_alpha_ranked_entry,2026-05-13,33.0456,39.722142857142856,fill_f9f7f2ef21bcb89b,cand_b4556f9aad4c508b,intent_7304e947200fc34c,pend_ae015b71f5370a77,400,400,35.22,35.23,0.0007840715502553941
2026-05-14,603912,buy,11.995994999999999,1200,5.14395194,strategy_v5_alpha_ranked_entry,2026-05-13,11.1328,13.911428571428571,fill_6b3ea02250a5e34a,cand_e5ba0eb0cdba0270,intent_bf0eef37df9c3017,pend_de737f24cae97c76,1300,1200,11.91,11.99,0.007220403022669908
2026-05-18,002831,sell,41.17940000000001,300,11.176910000000003,three_bars_no_high,2026-05-15,39.787142857142854,46.31999999999999,fill_89bf36826c51d078,cand_4a77be4555dbc5ec,intent_e5a5bad7067acbf7,pend_54722ddd7b5851d9,300,300,41.12,41.2,-0.006510730648661589
2026-05-19,300166,sell,19.999995000000002,800,12.999998000000001,three_bars_no_high,2026-05-18,18.032,23.050000000000004,fill_b21bb59f5be42270,cand_e451e90a20762376,intent_959c843db4c33187,pend_e44d2e6f86dbc480,800,800,19.03,20.01,0.026153846153846194
2026-05-19,603912,sell,11.184405,1200,11.844855860000001,three_bars_no_high,2026-05-18,11.1328,13.911428571428571,fill_847b763788ede252,cand_e5ba0eb0cdba0270,intent_bf0eef37df9c3017,pend_bf3ea62bf530bf0b,1200,1200,11.91,11.19,-0.004448398576512469
2026-05-20,000006,buy,11.215605,1300,5.0,strategy_v5_alpha_ranked_entry,2026-05-19,10.4468,12.745000000000001,fill_a62e3324852b83fb,cand_d3ae0c79f2fda17a,intent_bf197cfe555339de,pend_71856316b80ddc55,1400,1300,11.14,11.21,0.006786804308797079
2026-05-20,300166,buy,21.740865,400,5.0,strategy_v5_alpha_ranked_entry,2026-05-19,19.2668,26.184285714285718,fill_46d20e297f3d75f1,cand_cff57e7a63989e74,intent_0736492416db2753,pend_510dee38b1692e32,400,400,21.44,21.73,0.014032882462686525
2026-05-20,688191,buy,57.48873,200,5.11497746,strategy_v5_alpha_ranked_entry,2026-05-19,53.41,68.87214285714286,fill_7a1b00980b6da615,cand_9137e34e0acba842,intent_d5ead26f74b696f7,pend_ccb3e6b3bca01ff9,200,200,57.2,57.46,0.005047727272727176
2026-05-21,003816,sell,4.55772,4400,15.040476000000002,close_stop,2026-05-20,4.6452,5.200714285714286,fill_5189f082728b0ac1,cand_45b2c7b7c30cb37d,intent_d287a003de266233,pend_b89342b563303375,4400,4400,4.77,4.56,-0.004366812227074357
2026-05-22,688690,sell,34.88255,400,12.1160402,close_stop,2026-05-21,35.047,39.722142857142856,fill_3faa973d496a9611,cand_b4556f9aad4c508b,intent_7304e947200fc34c,pend_8a1db38865f0dbe8,400,400,35.22,34.9,0.006343713956170616
2026-05-22,300166,sell,18.87056,400,8.774112,close_stop,2026-05-21,19.2668,26.184285714285718,fill_6de069b396dad7a9,cand_cff57e7a63989e74,intent_0736492416db2753,pend_f1faaa8ed683dc9e,400,400,21.44,18.88,0.01396348012889348
2026-05-22,688191,sell,52.21388,200,10.325815760000001,close_stop,2026-05-21,53.41,68.87214285714286,fill_b9c08a7d289f3e0e,cand_9137e34e0acba842,intent_d5ead26f74b696f7,pend_9a8e25a02071392c,200,200,57.2,52.24,0.004808617041738739
2026-05-25,000006,sell,10.884555,1300,12.07496075,three_bars_no_high,2026-05-22,10.4468,12.745000000000001,fill_9d56d5361d93e6d5,cand_d3ae0c79f2fda17a,intent_bf197cfe555339de,pend_d3ba5a1b70929370,1300,1300,11.14,10.89,0.0009191176470588758
2026-05-26,300199,buy,25.062525,600,5.0,strategy_v5_alpha_ranked_entry,2026-05-25,24.3628,29.54785714285714,fill_04e170a130c57b31,cand_cf538031f3f8cacf,intent_a73fb758937cb19d,pend_6ef36694f35a3efb,600,600,25.41,25.05,-0.013674734356552531
2026-05-26,300221,buy,13.366679999999999,1100,5.0,strategy_v5_alpha_ranked_entry,2026-05-25,12.9164,15.449285714285715,fill_7acbf8546273c25f,cand_bfaedb874f9cf04b,intent_f7d5af6085081eac,pend_987bc0a69c6c04b8,1100,1100,13.42,13.36,-0.003973174366617038
2026-05-26,301458,buy,46.473225,200,5.0,strategy_v5_alpha_ranked_entry,2026-05-25,44.305800000000005,54.46857142857143,fill_74451580a7d35dad,cand_24e30cd57f038898,intent_89ad2fdcdce24517,pend_53e00146f237c013,200,200,47.53,46.45,-0.022233852303808144
2026-05-27,002815,buy,17.008499999999998,100,5.0,strategy_v5_alpha_ranked_entry,2026-05-26,16.268,19.636428571428567,fill_93805a74075644f8,cand_90136b5b3d08c189,intent_6841b4e661c3ad30,pend_46035d71c4b398f8,100,100,17.08,17.0,-0.004186182669789207
2026-05-27,300536,buy,12.236115,1200,5.0,strategy_v5_alpha_ranked_entry,2026-05-26,11.789399999999999,13.349999999999998,fill_220d3feec81dbbc2,cand_921990cc36299bc0,intent_bf12c744d45d6c87,pend_b1350356ca360d77,1200,1200,12.18,12.23,0.00460714285714281
2026-05-28,300536,sell,11.374310000000001,1200,11.824586,close_stop,2026-05-27,11.789399999999999,13.349999999999998,fill_53f5aae3f54fd2c3,cand_921990cc36299bc0,intent_bf12c744d45d6c87,pend_007ac3d60a8813c4,1200,1200,12.18,11.38,0.0
2026-05-29,300199,sell,24.497745000000002,600,12.3493235,close_stop,2026-05-28,24.3628,29.54785714285714,fill_05f9fb80934dd017,cand_cf538031f3f8cacf,intent_a73fb758937cb19d,pend_41c546c5b8488b56,600,600,25.41,24.51,0.006570841889117052
2026-05-29,301458,sell,48.55571,200,9.855571000000001,three_bars_no_high,2026-05-28,44.305800000000005,54.46857142857143,fill_c373d8826e425391,cand_24e30cd57f038898,intent_89ad2fdcdce24517,pend_09e4c875da25481d,200,200,47.53,48.58,0.019945412555112174
2026-06-01,002636,buy,53.0265,200,5.0,strategy_v5_alpha_ranked_entry,2026-05-29,51.9596,63.93928571428571,fill_6fe9ca840755e60b,cand_260f7c6000b7d89d,intent_85dac521ee003639,pend_a48ae89edf92bdcc,200,200,53.51,53.0,-0.009035694262754634
2026-06-01,601101,buy,12.02601,1200,5.14431212,strategy_v5_alpha_ranked_entry,2026-05-29,11.328800000000001,14.040000000000001,fill_737c8d68793b7a5d,cand_1e439c59315909ae,intent_a29e07427e968186,pend_87e4695075b83717,1200,1200,12.06,12.02,-0.002818407960199054
2026-06-02,300221,sell,13.373310000000002,1100,12.355320500000001,three_bars_no_high,2026-06-01,12.946,15.449285714285715,fill_9ea6d6899b81b4cc,cand_bfaedb874f9cf04b,intent_f7d5af6085081eac,pend_849b8af105e56533,1100,1100,13.42,13.38,0.0
2026-06-02,002636,sell,49.565205000000006,200,9.9565205,close_stop,2026-06-01,51.9596,63.93928571428571,fill_5bed13224e7fe294,cand_260f7c6000b7d89d,intent_85dac521ee003639,pend_2dac171b53b3101f,200,200,53.51,49.59,-0.005614597954681999
2026-06-02,688478,buy,62.031,100,5.062031,strategy_v5_alpha_ranked_entry,2026-06-01,60.9364,67.7,fill_b4604ab76fd9bd37,cand_294006741540fcb1,intent_8c827927a522fc7e,pend_593f18e4fe7f32c8,100,200,62.56,62.0,-0.008455882352941257
2026-06-03,601101,add,12.936464999999998,300,5.038809395,pyramid_add,2026-06-02,12.7694,15.818571428571428,fill_19038f25146113ef,cand_1e439c59315909ae,intent_b56dc727b18cbf08,pend_cc816b7fc7551287,300,300,13.32,12.93,-0.028793918918919026
2026-06-03,688478,sell,61.679145000000005,100,8.145636395,close_stop,2026-06-02,60.9364,67.7,fill_d491e9969483ecc8,cand_294006741540fcb1,intent_8c827927a522fc7e,pend_d59823172dd822b8,100,100,62.56,61.71,0.03976411120471779
2026-06-03,301228,buy,72.87642,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-02,69.4526,88.60714285714286,fill_222658d26782725b,cand_9b5cccc1a2a43dd5,intent_ccdc8324b289f904,pend_453efb176635ca5f,200,200,73.2,72.84,-0.004420491803278748
2026-06-03,301458,buy,49.6248,100,5.0,strategy_v5_alpha_ranked_entry,2026-06-02,46.158,59.45142857142858,fill_796a0bbf03c3b793,cand_3b91f963177266c8,intent_56fe20297b58cb67,pend_89ecb8c1b274f17a,100,200,50.1,49.6,-0.009485029940119794
2026-06-04,002815,sell,16.591700000000003,100,5.829585,three_bars_no_high,2026-06-03,16.268,19.636428571428567,fill_c6788529ca18e8ff,cand_90136b5b3d08c189,intent_6841b4e661c3ad30,pend_6d0b1b148460ba98,100,100,17.08,16.6,-0.02295467922307226
2026-06-04,600483,buy,11.515754999999999,700,5.080610285,strategy_v5_alpha_ranked_entry,2026-06-03,10.9956,13.12,fill_65a9f6c5746206c2,cand_53fb4d67833a28cd,intent_f1ae9e25966a8705,pend_b46a8003de3a070b,700,900,11.68,11.51,-0.014062071917808283
2026-06-05,600483,add,11.855925,200,5.02371185,pyramid_add,2026-06-04,11.201400000000001,13.402857142857144,fill_de4cbdd76279425b,cand_53fb4d67833a28cd,intent_61abbb2fefa6b514,pend_463bc5220c57d70f,200,200,11.92,11.85,-0.005375419463087283
2026-06-08,301458,sell,59.760105,100,7.9880052500000005,target_close_confirmed,2026-06-05,54.10285714285715,59.45142857142858,fill_175c48cda12695bd,cand_3b91f963177266c8,intent_56fe20297b58cb67,pend_44fbcdb04777ca61,100,100,50.1,59.79,-0.05872166246851396
2026-06-09,601101,sell,12.53373,1500,14.588303450000002,three_bars_no_high,2026-06-08,12.7694,15.818571428571428,fill_1441d7988ec9a780,cand_1e439c59315909ae,intent_a29e07427e968186,pend_42fee7b150c3f2b1,1500,1500,12.06,12.54,-0.06973293768546007
2026-06-09,600888,buy,10.52526,500,5.0526263,strategy_v5_alpha_ranked_entry,2026-06-08,10.045,11.25,fill_a7542195de30c114,cand_71b9bc42ce65c773,intent_dafa11f9a7f4d134,pend_dfce0f3918e50dc4,500,1400,10.43,10.52,0.00913326941514847
2026-06-10,300398,buy,42.411195,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-09,40.229,54.400000000000006,fill_2a24c25e8524afa0,cand_08d7392e42ef8100,intent_5b0f773dbc650ce8,pend_384450bd4eded0a4,200,300,44.34,42.39,-0.043500338294993335
2026-06-10,300400,buy,35.927955,300,5.0,strategy_v5_alpha_ranked_entry,2026-06-09,32.536,43.010000000000005,fill_783e58dc54333d50,cand_6418d510a6e449c0,intent_3650c7e117c910c3,pend_9b120febe0801213,300,300,35.2,35.91,0.020680539772727213
2026-06-15,301228,sell,75.75210500000001,200,12.5752105,close_stop,2026-06-12,76.418,88.60714285714286,fill_07911f9b7497e914,cand_9b5cccc1a2a43dd5,intent_ccdc8324b289f904,pend_df1b93a14065048b,200,200,73.2,75.79,-0.006032786885245778
2026-06-15,600483,sell,11.514240000000001,900,10.28503616,time_stop,2026-06-12,11.201400000000001,13.402857142857144,fill_e17c7c508889ace7,cand_53fb4d67833a28cd,intent_f1ae9e25966a8705,pend_ee6655a06f7629ef,900,900,11.68,11.52,-0.007751937984496138
2026-06-15,600888,sell,11.064465,500,7.821438574999999,close_stop,2026-06-12,11.128,11.25,fill_b56c834d933c5188,cand_71b9bc42ce65c773,intent_dafa11f9a7f4d134,pend_9ee51ed6250d2455,500,500,10.43,11.07,0.013736263736263687
2026-06-15,300398,sell,41.47925,200,9.147925,close_stop,2026-06-12,40.229,54.400000000000006,fill_e636aee1656e688f,cand_08d7392e42ef8100,intent_5b0f773dbc650ce8,pend_e183b81b518c3d51,200,200,44.34,41.5,0.03285216525634649
2026-06-16,300400,sell,41.979,300,11.29685,target_close_confirmed,2026-06-15,37.28285714285715,43.010000000000005,fill_06e4f1ce496dd78f,cand_6418d510a6e449c0,intent_3650c7e117c910c3,pend_af91ce0b588f713e,300,300,35.2,42.0,-0.028002777134922496
2026-06-16,600906,buy,7.263629999999999,2100,5.15253623,strategy_v5_alpha_ranked_entry,2026-06-15,7.007000000000001,8.43,fill_48ff3d7225ba4c80,cand_7eddcbb2834f5a28,intent_924b15a345dd9268,pend_f1ec5ea75f852fa7,2100,2100,7.33,7.26,-0.00905457025920886
2026-06-17,003022,buy,28.164074999999997,400,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,26.156200000000002,33.902857142857144,fill_1c9ae4b5c3f4ae83,cand_f2effab23d9c0a95,intent_9b1dee50ae6364d9,pend_a4cbe7fc40d9a826,400,500,28.28,28.15,-0.004099186704384916
2026-06-17,300568,buy,19.409699999999997,500,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,17.836,23.515714285714285,fill_dcd05b4eca6ed7e8,cand_93d6536f8defd8e3,intent_0375a880804b44f6,pend_66f9fc3855ca3b77,500,600,19.68,19.4,-0.01373475609756114
2026-06-17,300679,buy,62.77137,200,5.0,strategy_v5_alpha_ranked_entry,2026-06-16,60.6816,76.98,fill_c6f11cf2b312995c,cand_6ee172f92de09486,intent_2340cd7d68ec47e9,pend_b405dddd3b406008,200,200,63.89,62.74,-0.017508686805446927
