candidate_id,date,code,name,industry,market_regime,eligible,market_ok,alpha_pass,entry_pass,regime_pass,sector_data_status,four_no_pass,stop_valid,rr_pass,position_neutral_sizing_feasible,alpha_total,sector_bonus,ranking_score,trend_score,relative_strength_score,volume_quality_score,risk_score,sector_heat_score,entry_score,hard_pass,rank,selected,reason_code,order_intent_id,pending_order_id,requested_shares,shares,signal_close,planned_stop,planned_target,ex_ante_rr,initial_risk_cash,stop,target,rr,reason_codes,reasons
cand_75e898bb4ec96aaf,2026-02-12,605277,新亚电子,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,25.000000,20.000000,15.000000,20.000000,0.000000,60.000000,1,4,0,capacity,,,500,0,26.140000,24.980200,28.844286,2.331683,579.900000,,,,ok,MA20>MA60|close>MA20|rs20=9.95|rs60=14.01|up_volume_confirm|volume_not_exhausted|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_150a51a34ef14724,2026-02-12,605289,罗曼股份,建筑业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,5,0,capacity,,,100,0,81.800000,73.990000,97.766429,2.044357,781.000000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=21.09|rs60=21.57|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_b665b34ff3141f49,2026-02-12,688147,微导纳米,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,6,0,capacity,,,100,0,82.900000,76.871200,99.800000,2.803211,602.880000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=10.88|rs60=27.65|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_f5336b498aca55ff,2026-02-12,002929,润建股份,信息传输、软件和信息技术服务业,BULL,1,1,1,1,1,mapped,1,1,1,1,72.000000,0.039062,72.039062,25.000000,20.000000,15.000000,12.000000,70.651037,60.000000,1,7,0,capacity,,,200,0,50.320000,47.706400,56.703571,2.442444,522.720000,,,,ok,MA20>MA60|close>MA20|rs20=3.26|rs60=14.70|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_346dd42febd3ec4f,2026-02-12,300139,晓程科技,采矿业,BULL,1,1,1,1,1,mapped,1,1,1,1,70.000000,0.738095,70.738095,40.000000,20.000000,5.000000,5.000000,82.301587,70.000000,1,8,0,capacity,,,200,0,57.030000,55.860000,59.500000,2.111111,234.000000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=45.75|rs60=139.99|pullback_volume_control|high_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|rsi_entry_zone
cand_cc0849896800290d,2026-02-12,301338,凯格精机,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,70.000000,0.000000,70.000000,40.000000,20.000000,5.000000,5.000000,0.000000,80.000000,1,9,0,capacity,,,100,0,125.280000,122.500000,131.500000,2.237410,278.000000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=35.37|rs60=103.45|pullback_volume_control|high_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|volume_confirmed|rsi_entry_zone
cand_449194dfc38d21e7,2026-02-13,001267,汇绿生态,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,1,0,capacity,,,400,0,30.460000,28.576800,36.830714,3.382920,753.280000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=19.80|rs60=68.31|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_f1047f6376dc1416,2026-02-13,000628,高新发展,建筑业,BULL,1,1,1,1,1,fallback,1,1,1,1,75.000000,0.000000,75.000000,25.000000,20.000000,10.000000,20.000000,0.000000,60.000000,1,2,0,capacity,,,200,0,56.100000,53.919600,62.610000,2.985691,436.080000,,,,ok,MA20>MA60|close>MA20|rs20=12.60|rs60=24.21|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_f00bdaca9c0eb260,2026-02-24,300398,飞凯材料,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.349376,87.349376,35.000000,20.000000,20.000000,12.000000,75.822934,60.000000,1,1,0,capacity,,,400,0,30.450000,28.126000,35.600000,2.216007,929.600000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=18.87|rs60=36.43|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_2c5947d177b769b8,2026-02-24,600150,中国船舶,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,0.349376,85.349376,25.000000,20.000000,20.000000,20.000000,75.822934,60.000000,1,2,0,capacity,,,400,0,37.320000,35.672000,40.720714,2.063540,659.200000,,,,ok,MA20>MA60|close>MA20|rs20=4.96|rs60=5.33|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_07ac442e0ff39c47,2026-02-24,605589,圣泉集团,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,0.349376,85.349376,25.000000,20.000000,20.000000,20.000000,75.822934,60.000000,1,3,0,capacity,,,400,0,32.690000,31.046400,36.242857,2.161631,657.440000,,,,ok,MA20>MA60|close>MA20|rs20=9.32|rs60=16.84|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_ff673e227ea5cd00,2026-02-24,600072,中船科技,建筑业,BULL,1,1,1,1,1,fallback,1,1,1,1,85.000000,0.000000,85.000000,25.000000,20.000000,20.000000,20.000000,0.000000,60.000000,1,4,0,capacity,,,1100,0,13.390000,12.759600,14.982143,2.525607,693.440000,,,,ok,MA20>MA60|close>MA20|rs20=13.18|rs60=6.90|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_0fc0b4d72d428d2e,2026-02-24,002497,雅化集团,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,82.000000,0.349376,82.349376,35.000000,20.000000,15.000000,12.000000,75.822934,60.000000,1,5,0,capacity,,,500,0,28.130000,27.155800,32.482143,4.467402,487.100000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=20.37|rs60=8.37|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_62bc5e5df2e4e837,2026-02-24,300296,利亚德,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,80.000000,0.349376,80.349376,30.000000,20.000000,10.000000,20.000000,75.822934,60.000000,1,6,0,capacity,,,1900,0,7.790000,7.585200,8.636429,4.132952,389.120000,,,,ok,MA20>MA60|close>MA20|trend_persistence|rs20=15.30|rs60=21.72|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_bf49678b148ce71c,2026-02-24,001203,大中矿业,采矿业,BULL,1,1,1,1,1,mapped,1,1,1,1,79.000000,1.209524,80.209524,35.000000,20.000000,20.000000,4.000000,90.158730,60.000000,1,7,0,capacity,,,400,0,36.220000,34.574400,42.168571,3.614834,658.240000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=28.01|rs60=1.65|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_0b20e7b115f71409,2026-02-24,000021,深科技,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.349376,77.349376,35.000000,20.000000,10.000000,12.000000,75.822934,60.000000,1,8,0,capacity,,,400,0,33.770000,31.654000,39.534286,2.724143,846.400000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=8.32|rs60=39.97|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_4cb22d7298d92ecd,2026-02-24,301566,达利凯普,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.349376,77.349376,35.000000,20.000000,10.000000,12.000000,75.822934,60.000000,1,9,0,capacity,,,600,0,24.900000,24.215800,28.317857,4.995407,410.520000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=8.41|rs60=34.45|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_e2e4149e001e1bad,2026-02-24,601126,四方股份,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.349376,77.349376,35.000000,20.000000,10.000000,12.000000,75.822934,60.000000,1,10,0,capacity,,,300,0,43.400000,40.719000,50.876429,2.788672,804.300000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=11.40|rs60=62.46|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_64caf8dbc36f0120,2026-02-24,688280,精进电动,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.349376,77.349376,35.000000,20.000000,10.000000,12.000000,75.822934,60.000000,1,11,0,capacity,,,1300,0,11.260000,11.005400,11.830000,2.238806,330.980000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=22.30|rs60=36.41|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_87e4dbed0bc9577a,2026-02-24,000688,国城矿业,采矿业,BULL,1,1,1,1,1,mapped,1,1,1,1,75.000000,1.209524,76.209524,35.000000,20.000000,20.000000,0.000000,90.158730,60.000000,1,12,0,capacity,,,400,0,33.650000,31.928400,40.423571,3.934463,688.640000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=33.26|rs60=10.37|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_8bbde6c8324f7ab8,2026-02-25,603612,索通发展,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,92.000000,0.952679,92.952679,40.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,1,1,ok,intent_2b01aa146ea88989,pend_d029a37b785f852e,400,400,33.420000,30.899400,38.950714,2.194205,756.180000,30.899400,38.950714,2.194205,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=28.97|rs60=39.79|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_bb7b342f9082c168,2026-02-25,002297,博云新材,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952679,87.952679,35.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,2,1,ok,intent_52d8a1edb4d822fe,pend_f8d2605cac5f106e,600,600,13.630000,12.945800,15.470714,2.690316,752.620000,12.945800,15.470714,2.690316,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.89|rs60=51.42|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_c28aae446afebf0d,2026-02-25,002497,雅化集团,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952679,87.952679,35.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,3,0,position_cap,,,500,0,28.980000,27.253800,33.471429,2.601917,863.100000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=20.79|rs60=21.27|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_1638ecb467a68c2f,2026-02-25,002897,意华股份,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952679,87.952679,35.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,4,0,position_cap,,,200,0,60.200000,57.555400,69.026429,3.337529,528.920000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=16.85|rs60=28.94|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_3cd61e1e1803e8c6,2026-02-25,603306,华懋科技,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952679,87.952679,35.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,5,0,position_cap,,,100,0,86.470000,83.006000,101.455000,4.325924,346.400000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=26.00|rs60=81.68|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_b81067ed34d167bd,2026-02-25,000875,电投绿能,电力、热力、燃气及水生产和供应业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.362326,87.362326,35.000000,20.000000,20.000000,12.000000,76.038775,60.000000,1,6,1,ok,intent_d015c296bf6a19b0,pend_7c81f3ee63cb101f,2100,2100,7.510000,7.144200,8.577143,2.917285,695.020000,7.144200,8.577143,2.917285,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.26|rs60=30.21|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_a4e8be15556b2efa,2026-02-25,600428,中远海特,交通运输、仓储和邮政业,BULL,1,1,1,1,1,fallback,1,1,1,1,85.000000,0.000000,85.000000,35.000000,20.000000,10.000000,20.000000,0.000000,60.000000,1,7,0,capacity,,,1700,0,8.380000,7.898800,9.348571,2.012825,818.040000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=10.49|rs60=16.72|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_5bade2b312a31d67,2026-02-25,000683,博源化工,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,82.000000,0.952679,82.952679,40.000000,20.000000,10.000000,12.000000,85.877983,80.000000,1,8,0,capacity,,,1600,0,9.060000,8.516200,10.392857,2.451006,870.080000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=5.11|rs60=21.63|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed|rsi_entry_zone
cand_4cdb57d8e02ce8a7,2026-02-25,300602,飞荣达,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,82.000000,0.952679,82.952679,35.000000,20.000000,15.000000,12.000000,85.877983,80.000000,1,9,0,capacity,,,300,0,38.000000,35.054600,44.190714,2.101825,883.620000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=19.82|rs60=36.95|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed|rsi_entry_zone
cand_6d4cdfa7658b9e01,2026-02-25,601619,嘉泽新能,电力、热力、燃气及水生产和供应业,BULL,1,1,1,1,1,mapped,1,1,1,1,80.000000,0.362326,80.362326,35.000000,20.000000,20.000000,5.000000,76.038775,60.000000,1,10,0,capacity,,,2200,0,6.660000,6.291600,7.956429,3.519079,810.480000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=30.74|rs60=51.48|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_cb752a32694c5914,2026-02-25,002606,大连电瓷,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.952679,77.952679,35.000000,20.000000,10.000000,12.000000,85.877983,60.000000,1,11,0,capacity,,,1100,0,13.020000,12.397000,15.038571,3.240083,685.300000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=16.31|rs60=43.83|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_e3ca7544620b0692,2026-02-25,002895,川恒股份,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.952679,77.952679,35.000000,20.000000,10.000000,12.000000,85.877983,60.000000,1,12,0,capacity,,,300,0,44.000000,41.179600,50.128571,2.172944,846.120000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=11.37|rs60=21.38|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_3713e0c68c08224f,2026-02-25,600409,三友化工,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.952679,77.952679,35.000000,20.000000,10.000000,12.000000,85.877983,60.000000,1,13,0,capacity,,,1700,0,8.800000,8.300600,10.304286,3.012186,848.980000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=22.54|rs60=43.07|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_d8be07c4ca0a8a88,2026-02-25,600550,保变电气,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.952679,77.952679,35.000000,20.000000,10.000000,12.000000,85.877983,60.000000,1,14,0,capacity,,,700,0,17.400000,16.032800,20.286429,2.111197,957.040000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=6.72|rs60=76.43|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_f40e109bc76649d3,2026-02-25,601975,招商南油,交通运输、仓储和邮政业,BULL,1,1,1,1,1,fallback,1,1,1,1,77.000000,0.000000,77.000000,35.000000,20.000000,10.000000,12.000000,0.000000,60.000000,1,15,0,capacity,,,3600,0,4.070000,3.812200,4.689286,2.402194,928.080000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=21.13|rs60=22.46|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_4979642ae838faed,2026-02-25,000688,国城矿业,采矿业,BULL,1,1,1,1,1,mapped,1,1,1,1,75.000000,1.338095,76.338095,35.000000,20.000000,20.000000,0.000000,92.301587,60.000000,1,16,0,capacity,,,300,0,35.820000,32.673200,42.623571,2.162060,944.040000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=40.77|rs60=27.87|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_67bb57c4c0de7cd6,2026-02-25,300304,云意电气,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,75.000000,0.952679,75.952679,25.000000,20.000000,10.000000,20.000000,85.877983,60.000000,1,17,0,capacity,,,1000,0,14.140000,13.553400,15.537143,2.381764,586.600000,,,,ok,MA20>MA60|close>MA20|rs20=9.59|rs60=24.59|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_5c18b9bb0fce8153,2026-02-25,600590,泰豪科技,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,75.000000,0.952679,75.952679,35.000000,20.000000,20.000000,0.000000,85.877983,60.000000,1,18,0,capacity,,,1000,0,14.010000,13.308400,16.875000,4.083523,701.600000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=40.59|rs60=56.19|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_c6de0232306e18c8,2026-02-25,601390,中国中铁,建筑业,BULL,1,1,1,1,1,fallback,1,1,1,1,75.000000,0.000000,75.000000,25.000000,20.000000,10.000000,20.000000,0.000000,60.000000,1,19,0,capacity,,,2400,0,6.190000,5.870200,6.927143,2.305012,767.520000,,,,ok,MA20>MA60|close>MA20|rs20=11.37|rs60=7.66|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_6e51881a036b2e79,2026-02-25,002478,常宝股份,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,70.000000,0.952679,70.952679,35.000000,20.000000,10.000000,5.000000,85.877983,60.000000,1,20,0,capacity,,,1200,0,11.550000,11.064200,13.697143,4.419808,582.960000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=20.58|rs60=57.26|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_c409fabfd2b823fc,2026-02-25,600172,黄河旋风,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,70.000000,0.952679,70.952679,35.000000,20.000000,15.000000,0.000000,85.877983,60.000000,1,21,0,capacity,,,1600,0,8.830000,8.584800,10.756429,7.856560,392.320000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=41.15|rs60=37.47|up_volume_confirm|volume_not_exhausted|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_b2f9acfab8b1309f,2026-02-25,300369,绿盟科技,信息传输、软件和信息技术服务业,BULL,1,1,1,1,1,mapped,1,1,1,1,70.000000,0.000000,70.000000,35.000000,20.000000,10.000000,5.000000,62.279927,60.000000,1,22,0,capacity,,,1500,0,9.660000,9.417800,10.300000,2.642444,363.300000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=22.23|rs60=14.41|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_95a9d21784e3a057,2026-02-26,300227,光韵达,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,92.000000,0.952067,92.952067,40.000000,20.000000,20.000000,12.000000,85.867789,80.000000,1,1,0,capacity,,,1000,0,13.370000,12.446000,15.245000,2.029221,924.000000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=18.87|rs60=44.29|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed|rsi_entry_zone
cand_18f0e399a22681d2,2026-02-26,000021,深科技,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952067,87.952067,35.000000,20.000000,20.000000,12.000000,85.867789,60.000000,1,2,0,capacity,,,300,0,34.690000,32.046000,40.336429,2.135563,793.200000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=6.20|rs60=44.56|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_c4f1301c7bcbd553,2026-02-26,002436,兴森科技,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952067,87.952067,35.000000,20.000000,20.000000,12.000000,85.867789,60.000000,1,3,0,capacity,,,500,0,26.840000,25.352600,30.553571,2.496686,743.700000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=5.38|rs60=33.31|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_3035cd7a218e1d2a,2026-02-26,300811,铂科新材,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952067,87.952067,35.000000,20.000000,20.000000,12.000000,85.867789,60.000000,1,4,0,capacity,,,100,0,89.650000,84.054600,101.300714,2.082195,559.540000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=9.00|rs60=23.70|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_8a6f1b3d8beb968e,2026-02-26,301191,菲菱科思,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952067,87.952067,35.000000,20.000000,20.000000,12.000000,85.867789,60.000000,1,5,0,capacity,,,100,0,127.520000,118.580000,146.968571,2.175455,894.000000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=19.78|rs60=41.84|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_ba5afbc440e31783,2026-02-26,603379,三美股份,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,0.952067,85.952067,35.000000,20.000000,10.000000,20.000000,85.867789,70.000000,1,6,0,capacity,,,200,0,72.430000,69.286000,80.727143,2.639040,628.800000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.84|rs60=30.08|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed
cand_539cc2127ac9ed0d,2026-02-26,300304,云意电气,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,0.952067,85.952067,25.000000,20.000000,20.000000,20.000000,85.867789,60.000000,1,7,0,capacity,,,1000,0,14.440000,13.808200,15.830714,2.201194,631.800000,,,,ok,MA20>MA60|close>MA20|rs20=12.91|rs60=26.21|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_26103f36b034e74f,2026-02-26,000683,博源化工,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,82.000000,0.952067,82.952067,35.000000,20.000000,15.000000,12.000000,85.867789,60.000000,1,8,0,capacity,,,1500,0,9.410000,8.888600,10.772857,2.613842,782.100000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=8.45|rs60=28.16|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_ea36753001eec255,2026-02-26,301071,力量钻石,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,82.000000,0.952067,82.952067,35.000000,20.000000,15.000000,12.000000,85.867789,60.000000,1,9,0,capacity,,,200,0,47.670000,44.158800,55.977857,2.366102,702.240000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=20.57|rs60=24.26|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_2e2eb101b9c36b96,2026-02-26,301468,博盈特焊,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,80.000000,0.952067,80.952067,35.000000,20.000000,20.000000,5.000000,85.867789,60.000000,1,10,0,capacity,,,100,0,78.590000,71.432200,94.880000,2.275839,715.780000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.28|rs60=99.57|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_3372a4ad1662a859,2026-02-26,605196,华通线缆,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,80.000000,0.952067,80.952067,35.000000,20.000000,20.000000,5.000000,85.867789,60.000000,1,11,0,capacity,,,300,0,48.430000,46.550000,58.012857,5.097264,564.000000,,,,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=23.94|rs60=39.25|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
