candidate_id,date,code,name,industry,market_regime,eligible,market_ok,alpha_pass,entry_pass,regime_pass,sector_data_status,four_no_pass,stop_valid,rr_pass,position_neutral_sizing_feasible,alpha_total,sector_bonus,ranking_score,trend_score,relative_strength_score,volume_quality_score,risk_score,sector_heat_score,entry_score,hard_pass,rank,selected,reason_code,order_intent_id,pending_order_id,requested_shares,shares,signal_close,planned_stop,planned_target,ex_ante_rr,initial_risk_cash,stop,target,rr,reason_codes,reasons
cand_0c02e42f10a599b5,2026-01-23,002585,双星新材,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,1,1,ok,intent_646aceeb4bfb4d3a,pend_3176d2aa5df0db8d,200,200,7.990000,7.408800,9.190000,2.064694,988.040000,7.408800,9.190000,2.064694,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=16.37|rs60=50.30|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_d779e30efdc34a5d,2026-01-28,601857,中国石油,采矿业,BULL,1,1,1,1,1,mapped,1,1,1,1,90.000000,1.734545,91.734545,35.000000,20.000000,15.000000,20.000000,98.909091,60.000000,1,1,1,ok,intent_29f1fae98aa5815a,pend_a110c18a16c21627,1400,1400,10.770000,10.319400,11.815714,2.320715,585.780000,10.319400,11.815714,2.320715,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=5.36|rs60=11.27|up_volume_confirm|volume_not_exhausted|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_d9c1cec06fc40e26,2026-01-28,688601,力芯微,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,82.000000,0.000000,82.000000,35.000000,20.000000,15.000000,12.000000,0.000000,60.000000,1,2,1,ok,intent_0b6449b257bb868d,pend_6d1d1f149782443e,200,200,56.540000,52.802400,65.156429,2.305337,747.520000,52.802400,65.156429,2.305337,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=27.27|rs60=40.39|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_581e18fb6938cb4d,2026-01-28,300708,聚灿光电,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,72.000000,0.000000,72.000000,25.000000,20.000000,15.000000,12.000000,0.000000,60.000000,1,3,1,ok,intent_1a43dc3f1aa67584,pend_0f5c0206ea51ea1e,1300,1300,10.510000,9.927400,11.800000,2.214212,815.640000,9.927400,11.800000,2.214212,ok,MA20>MA60|close>MA20|rs20=17.47|rs60=14.36|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_26d34deafb8c80f6,2026-01-29,300863,卡倍亿,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,72.000000,0.000000,72.000000,35.000000,20.000000,5.000000,12.000000,0.000000,70.000000,1,1,1,ok,intent_b18aa654f8c79478,pend_1fb0daa56318282a,200,200,55.000000,53.762800,58.470000,2.804720,247.440000,53.762800,58.470000,2.804720,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=4.76|rs60=9.30|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|rsi_entry_zone
cand_1ff9618e6e6f76cc,2026-01-30,002970,锐明技术,信息传输、软件和信息技术服务业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.072000,77.072000,35.000000,20.000000,10.000000,12.000000,71.200000,60.000000,1,1,1,ok,intent_83b2d95106d892ae,pend_2adb2a06707464ea,200,200,61.510000,58.290400,69.963571,2.625659,643.920000,58.290400,69.963571,2.625659,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=25.17|rs60=35.41|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_2696e5d1b52bfb37,2026-02-02,000415,渤海租赁,租赁和商务服务业,NORMAL,1,1,1,1,1,mapped,1,1,1,1,72.000000,0.458824,72.458824,35.000000,20.000000,5.000000,12.000000,77.647059,80.000000,1,1,1,ok,intent_7ede09b417116cf3,pend_c409017205090fdf,2500,2500,4.330000,4.223800,4.550000,2.071563,361.080000,4.223800,4.550000,2.071563,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=9.02|rs60=22.48|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|volume_confirmed|rsi_entry_zone
cand_8548b3fbdecebfc0,2026-02-03,688155,先惠技术,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,40.000000,20.000000,20.000000,0.000000,0.000000,60.000000,1,1,1,ok,intent_e885a92f1d94b4df,pend_a1ff7d981c688b03,100,100,97.980000,90.160000,119.616429,2.766807,782.000000,90.160000,119.616429,2.766807,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=46.33|rs60=62.48|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_707c5b49dfa1527f,2026-02-03,300398,飞凯材料,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,77.000000,0.000000,77.000000,25.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,2,1,ok,intent_6aec17891f31706d,pend_0780efd3d85cea73,500,500,28.230000,26.509000,32.420000,2.434631,860.500000,26.509000,32.420000,2.434631,ok,MA20>MA60|close>MA20|rs20=21.39|rs60=24.05|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_605e77e38be63654,2026-02-05,600233,圆通速递,交通运输、仓储和邮政业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,25.000000,20.000000,15.000000,20.000000,0.000000,60.000000,1,1,1,ok,intent_c75b9b0171e3983c,pend_6f9ff936de3f03f3,800,800,18.130000,17.346000,19.702857,2.006195,627.200000,17.346000,19.702857,2.006195,ok,MA20>MA60|close>MA20|rs20=11.36|rs60=9.55|up_volume_confirm|volume_not_exhausted|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_69e00d7dd88d239b,2026-02-09,300739,明阳电路,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,80.000000,1,1,1,ok,intent_6fbafeb829367332,pend_10b777c5c8d0c777,700,700,20.710000,19.541200,23.300000,2.215948,818.160000,19.541200,23.300000,2.215948,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=7.20|rs60=25.54|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed|rsi_entry_zone
cand_e87ae7d2ea64838f,2026-02-09,603876,鼎胜新材,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,2,1,ok,intent_349f4d2fd5e13361,pend_f330ecb1216a1d4a,800,800,18.350000,17.659600,21.320000,4.301854,552.320000,17.659600,21.320000,4.301854,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=12.56|rs60=21.97|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_1c83a73d5dfe7b57,2026-02-09,001896,豫能控股,电力、热力、燃气及水生产和供应业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,0.000000,85.000000,35.000000,20.000000,10.000000,20.000000,67.779454,60.000000,1,3,1,ok,intent_5096165b10e40413,pend_4efa872e24447861,2200,2200,6.770000,6.438600,7.524286,2.276058,729.080000,6.438600,7.524286,2.276058,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=14.12|rs60=13.42|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_e1233d32cdafcfb8,2026-02-10,300408,三环集团,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,1,1,ok,intent_6da22227eb6b082f,pend_c97daf03aa4d408d,100,100,56.750000,53.704000,64.115000,2.417925,609.200000,53.704000,64.115000,2.417925,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=16.59|rs60=25.59|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_29debcf2b6bc58c2,2026-02-11,300738,奥飞数据,信息传输、软件和信息技术服务业,BULL,1,1,1,1,1,mapped,1,1,1,1,70.000000,0.000000,70.000000,25.000000,20.000000,20.000000,5.000000,56.588252,60.000000,1,3,1,ok,intent_4befd1f8e998b36b,pend_684aacc00782e571,600,600,25.280000,23.794400,29.690000,2.968498,742.800000,23.794400,29.690000,2.968498,ok,MA20>MA60|close>MA20|rs20=4.45|rs60=28.67|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_2be882fe46977565,2026-02-12,600388,龙净环保,制造业,BULL,1,1,1,1,1,fallback,1,1,1,1,100.000000,0.000000,100.000000,40.000000,20.000000,20.000000,20.000000,0.000000,60.000000,1,1,1,ok,intent_00b1d62912cd678d,pend_22f7d7df0f720d06,100,100,19.010000,18.198600,21.116429,2.596042,567.980000,18.198600,21.116429,2.596042,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=21.91|rs60=15.95|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_8bbde6c8324f7ab8,2026-02-25,603612,索通发展,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,92.000000,0.952679,92.952679,40.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,1,1,ok,intent_2b01aa146ea88989,pend_d029a37b785f852e,400,400,33.420000,30.899400,38.950714,2.194205,756.180000,30.899400,38.950714,2.194205,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=28.97|rs60=39.79|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_bb7b342f9082c168,2026-02-25,002297,博云新材,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.952679,87.952679,35.000000,20.000000,20.000000,12.000000,85.877983,60.000000,1,2,1,ok,intent_52d8a1edb4d822fe,pend_f8d2605cac5f106e,600,600,13.630000,12.945800,15.470714,2.690316,752.620000,12.945800,15.470714,2.690316,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.89|rs60=51.42|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_b81067ed34d167bd,2026-02-25,000875,电投绿能,电力、热力、燃气及水生产和供应业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.362326,87.362326,35.000000,20.000000,20.000000,12.000000,76.038775,60.000000,1,6,1,ok,intent_d015c296bf6a19b0,pend_7c81f3ee63cb101f,2100,2100,7.510000,7.144200,8.577143,2.917285,695.020000,7.144200,8.577143,2.917285,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.26|rs60=30.21|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_b6cf0a9327b857a3,2026-03-05,000591,太阳能,电力、热力、燃气及水生产和供应业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,1.352000,86.352000,35.000000,20.000000,10.000000,20.000000,92.533333,60.000000,1,1,1,ok,intent_29f38259d5413d51,pend_d1934310ba66712f,2600,2600,6.070000,5.811400,6.792143,2.792509,620.640000,5.811400,6.792143,2.792509,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=9.50|rs60=33.03|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_4a4608029807c99a,2026-03-05,600863,华能蒙电,电力、热力、燃气及水生产和供应业,BULL,1,1,1,1,1,mapped,1,1,1,1,85.000000,1.352000,86.352000,35.000000,20.000000,10.000000,20.000000,92.533333,60.000000,1,2,1,ok,intent_c449725ec7b6c04f,pend_457f2f901cdcfb57,900,900,5.290000,5.115600,5.733571,2.543414,488.320000,5.115600,5.733571,2.543414,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=11.24|rs60=12.45|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_90f6178a6e25c342,2026-03-05,300215,电科院,科学研究和技术服务业,BULL,1,1,1,1,1,fallback,1,1,1,1,80.000000,0.000000,80.000000,40.000000,20.000000,15.000000,5.000000,0.000000,60.000000,1,3,1,ok,intent_36882b51fad25ed0,pend_5b67e011f2df96cf,1300,1300,10.720000,9.927400,12.822143,2.652212,951.120000,9.927400,12.822143,2.652212,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=28.35|rs60=33.63|up_volume_confirm|volume_not_exhausted|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_56f0c153daf8fbe3,2026-03-05,002270,华明装备,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,77.000000,0.105197,77.105197,35.000000,20.000000,10.000000,12.000000,71.753280,60.000000,1,4,1,ok,intent_1cec853bb2ae1d6c,pend_7fae5d79bbf00af9,400,400,36.300000,34.594000,42.257143,3.491877,682.400000,34.594000,42.257143,3.491877,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=20.31|rs60=46.43|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_48f006dfe8be48ee,2026-03-11,002056,横店东磁,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,95.000000,0.338855,95.338855,35.000000,20.000000,20.000000,20.000000,75.647587,60.000000,1,1,1,ok,intent_35c9fe714f184810,pend_3ad59f4222136584,300,300,22.830000,21.912800,25.442143,2.847953,550.320000,21.912800,25.442143,2.847953,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=13.03|rs60=16.17|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_f3ea3de5a3e613b8,2026-03-12,600666,奥瑞德,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,92.000000,0.126735,92.126735,40.000000,20.000000,20.000000,12.000000,72.112257,60.000000,1,1,1,ok,intent_908e521d4a40c792,pend_0b9af60a10bb0efa,1800,1800,4.410000,4.155200,5.035714,2.455708,866.320000,4.155200,5.035714,2.455708,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=25.88|rs60=28.28|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_f229a9662f6ae995,2026-03-16,300279,和晶科技,制造业,BULL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.210543,87.210543,40.000000,20.000000,15.000000,12.000000,73.509047,60.000000,1,1,1,ok,intent_e7381b48fe1e6dec,pend_2e7c8568d6ce5fc0,1100,1100,11.220000,10.319400,13.208571,2.208052,990.660000,10.319400,13.208571,2.208052,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=25.32|rs60=56.07|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_acb8afc3598dc537,2026-03-17,600667,太极实业,建筑业,NORMAL,1,1,1,1,1,fallback,1,1,1,1,70.000000,0.000000,70.000000,35.000000,20.000000,10.000000,5.000000,0.000000,60.000000,1,1,1,ok,intent_01c119f3b122e6d7,pend_45ba559da677d35b,1300,1300,11.590000,10.995600,13.687857,3.529369,713.280000,10.995600,13.687857,3.529369,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=19.04|rs60=49.43|up_volume_confirm|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_02a6bbb73130273d,2026-03-19,603803,瑞斯康达,制造业,NORMAL,1,1,1,1,1,mapped,1,1,1,1,75.000000,0.000000,75.000000,35.000000,20.000000,20.000000,0.000000,53.925437,60.000000,1,1,1,ok,intent_7b4148adfeb8ec4f,pend_af21ff9d1ee84972,900,900,13.900000,12.789000,16.711429,2.530539,999.900000,12.789000,16.711429,2.530539,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=37.07|rs60=19.04|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_1baa10b65075d8dd,2026-03-19,601991,大唐发电,电力、热力、燃气及水生产和供应业,NORMAL,1,1,1,1,1,mapped,1,1,1,1,72.000000,0.601351,72.601351,35.000000,20.000000,5.000000,12.000000,80.022523,70.000000,1,2,1,ok,intent_2a4f60223a561fec,pend_ca3872de27a31753,3600,3600,4.180000,4.057200,4.440000,2.117264,429.800000,4.057200,4.440000,2.117264,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=15.14|rs60=16.40|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|rsi_entry_zone
cand_652506f880cb9e61,2026-03-20,601225,陕西煤业,采矿业,NORMAL,1,1,1,1,1,mapped,1,1,1,1,100.000000,0.000000,100.000000,40.000000,20.000000,20.000000,20.000000,60.681195,60.000000,1,1,1,ok,intent_b14a3f5284063e18,pend_093d9cf2c1e4676c,400,400,27.160000,25.676000,30.410714,2.190508,742.000000,25.676000,30.410714,2.190508,ok,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=19.40|rs60=24.08|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
cand_e78444eaabf3e66f,2026-03-25,300231,银信科技,信息传输、软件和信息技术服务业,NORMAL,1,1,1,1,1,mapped,1,1,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,51.616842,60.000000,1,1,1,ok,intent_17635da8d4bee5d3,pend_01ac904b8d85fdc4,1100,1100,12.850000,12.073600,14.414286,2.014794,854.040000,12.073600,14.414286,2.014794,ok,MA20>MA60|MA60>MA120|close>MA20|rs20=15.16|rs60=25.55|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
